fitness,schedule,max_attempts,max_iters,n_invocations,time
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
7.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
7.0,GeomDecay,10,1000,87,0.0023471999999999937
7.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
7.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
8.0,GeomDecay,10,1000,87,0.0023471999999999937
