fitness,schedule,max_attempts,max_iters,n_invocations
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
10.0,GeomDecay,10,1000,1475
110.0,GeomDecay,10,1000,1475
110.0,GeomDecay,10,1000,1475
110.0,GeomDecay,10,1000,1475
110.0,GeomDecay,10,1000,1475
110.0,GeomDecay,10,1000,1475
110.0,GeomDecay,10,1000,1475
110.0,GeomDecay,10,1000,1475
110.0,GeomDecay,10,1000,1475
110.0,GeomDecay,10,1000,1475
110.0,GeomDecay,10,1000,1475
110.0,GeomDecay,10,1000,1475
110.0,GeomDecay,10,1000,1475
110.0,GeomDecay,10,1000,1475
110.0,GeomDecay,10,1000,1475
110.0,GeomDecay,10,1000,1475
110.0,GeomDecay,10,1000,1475
110.0,GeomDecay,10,1000,1475
110.0,GeomDecay,10,1000,1475
110.0,GeomDecay,10,1000,1475
110.0,GeomDecay,10,1000,1475
110.0,GeomDecay,10,1000,1475
110.0,GeomDecay,10,1000,1475
110.0,GeomDecay,10,1000,1475
110.0,GeomDecay,10,1000,1475
110.0,GeomDecay,10,1000,1475
110.0,GeomDecay,10,1000,1475
110.0,GeomDecay,10,1000,1475
110.0,GeomDecay,10,1000,1475
110.0,GeomDecay,10,1000,1475
110.0,GeomDecay,10,1000,1475
110.0,GeomDecay,10,1000,1475
110.0,GeomDecay,10,1000,1475
110.0,GeomDecay,10,1000,1475
110.0,GeomDecay,10,1000,1475
110.0,GeomDecay,10,1000,1475
110.0,GeomDecay,10,1000,1475
110.0,GeomDecay,10,1000,1475
110.0,GeomDecay,10,1000,1475
110.0,GeomDecay,10,1000,1475
110.0,GeomDecay,10,1000,1475
112.0,GeomDecay,10,1000,1475
112.0,GeomDecay,10,1000,1475
112.0,GeomDecay,10,1000,1475
112.0,GeomDecay,10,1000,1475
112.0,GeomDecay,10,1000,1475
112.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
113.0,GeomDecay,10,1000,1475
114.0,GeomDecay,10,1000,1475
114.0,GeomDecay,10,1000,1475
114.0,GeomDecay,10,1000,1475
114.0,GeomDecay,10,1000,1475
114.0,GeomDecay,10,1000,1475
114.0,GeomDecay,10,1000,1475
114.0,GeomDecay,10,1000,1475
114.0,GeomDecay,10,1000,1475
114.0,GeomDecay,10,1000,1475
114.0,GeomDecay,10,1000,1475
117.0,GeomDecay,10,1000,1475
117.0,GeomDecay,10,1000,1475
117.0,GeomDecay,10,1000,1475
117.0,GeomDecay,10,1000,1475
117.0,GeomDecay,10,1000,1475
117.0,GeomDecay,10,1000,1475
117.0,GeomDecay,10,1000,1475
117.0,GeomDecay,10,1000,1475
117.0,GeomDecay,10,1000,1475
117.0,GeomDecay,10,1000,1475
117.0,GeomDecay,10,1000,1475
117.0,GeomDecay,10,1000,1475
117.0,GeomDecay,10,1000,1475
117.0,GeomDecay,10,1000,1475
117.0,GeomDecay,10,1000,1475
117.0,GeomDecay,10,1000,1475
117.0,GeomDecay,10,1000,1475
117.0,GeomDecay,10,1000,1475
117.0,GeomDecay,10,1000,1475
117.0,GeomDecay,10,1000,1475
117.0,GeomDecay,10,1000,1475
117.0,GeomDecay,10,1000,1475
117.0,GeomDecay,10,1000,1475
117.0,GeomDecay,10,1000,1475
117.0,GeomDecay,10,1000,1475
117.0,GeomDecay,10,1000,1475
117.0,GeomDecay,10,1000,1475
117.0,GeomDecay,10,1000,1475
117.0,GeomDecay,10,1000,1475
117.0,GeomDecay,10,1000,1475
117.0,GeomDecay,10,1000,1475
117.0,GeomDecay,10,1000,1475
117.0,GeomDecay,10,1000,1475
117.0,GeomDecay,10,1000,1475
117.0,GeomDecay,10,1000,1475
117.0,GeomDecay,10,1000,1475
117.0,GeomDecay,10,1000,1475
117.0,GeomDecay,10,1000,1475
117.0,GeomDecay,10,1000,1475
117.0,GeomDecay,10,1000,1475
117.0,GeomDecay,10,1000,1475
117.0,GeomDecay,10,1000,1475
117.0,GeomDecay,10,1000,1475
117.0,GeomDecay,10,1000,1475
117.0,GeomDecay,10,1000,1475
119.0,GeomDecay,10,1000,1475
119.0,GeomDecay,10,1000,1475
119.0,GeomDecay,10,1000,1475
119.0,GeomDecay,10,1000,1475
119.0,GeomDecay,10,1000,1475
119.0,GeomDecay,10,1000,1475
119.0,GeomDecay,10,1000,1475
119.0,GeomDecay,10,1000,1475
119.0,GeomDecay,10,1000,1475
119.0,GeomDecay,10,1000,1475
123.0,GeomDecay,10,1000,1475
123.0,GeomDecay,10,1000,1475
123.0,GeomDecay,10,1000,1475
123.0,GeomDecay,10,1000,1475
123.0,GeomDecay,10,1000,1475
123.0,GeomDecay,10,1000,1475
123.0,GeomDecay,10,1000,1475
123.0,GeomDecay,10,1000,1475
123.0,GeomDecay,10,1000,1475
123.0,GeomDecay,10,1000,1475
123.0,GeomDecay,10,1000,1475
123.0,GeomDecay,10,1000,1475
123.0,GeomDecay,10,1000,1475
123.0,GeomDecay,10,1000,1475
123.0,GeomDecay,10,1000,1475
123.0,GeomDecay,10,1000,1475
123.0,GeomDecay,10,1000,1475
123.0,GeomDecay,10,1000,1475
123.0,GeomDecay,10,1000,1475
123.0,GeomDecay,10,1000,1475
123.0,GeomDecay,10,1000,1475
123.0,GeomDecay,10,1000,1475
123.0,GeomDecay,10,1000,1475
123.0,GeomDecay,10,1000,1475
123.0,GeomDecay,10,1000,1475
123.0,GeomDecay,10,1000,1475
123.0,GeomDecay,10,1000,1475
123.0,GeomDecay,10,1000,1475
123.0,GeomDecay,10,1000,1475
123.0,GeomDecay,10,1000,1475
123.0,GeomDecay,10,1000,1475
125.0,GeomDecay,10,1000,1475
125.0,GeomDecay,10,1000,1475
125.0,GeomDecay,10,1000,1475
125.0,GeomDecay,10,1000,1475
125.0,GeomDecay,10,1000,1475
125.0,GeomDecay,10,1000,1475
125.0,GeomDecay,10,1000,1475
125.0,GeomDecay,10,1000,1475
125.0,GeomDecay,10,1000,1475
125.0,GeomDecay,10,1000,1475
125.0,GeomDecay,10,1000,1475
125.0,GeomDecay,10,1000,1475
125.0,GeomDecay,10,1000,1475
125.0,GeomDecay,10,1000,1475
126.0,GeomDecay,10,1000,1475
126.0,GeomDecay,10,1000,1475
126.0,GeomDecay,10,1000,1475
126.0,GeomDecay,10,1000,1475
126.0,GeomDecay,10,1000,1475
126.0,GeomDecay,10,1000,1475
126.0,GeomDecay,10,1000,1475
126.0,GeomDecay,10,1000,1475
126.0,GeomDecay,10,1000,1475
126.0,GeomDecay,10,1000,1475
126.0,GeomDecay,10,1000,1475
126.0,GeomDecay,10,1000,1475
127.0,GeomDecay,10,1000,1475
127.0,GeomDecay,10,1000,1475
127.0,GeomDecay,10,1000,1475
127.0,GeomDecay,10,1000,1475
127.0,GeomDecay,10,1000,1475
127.0,GeomDecay,10,1000,1475
127.0,GeomDecay,10,1000,1475
128.0,GeomDecay,10,1000,1475
128.0,GeomDecay,10,1000,1475
128.0,GeomDecay,10,1000,1475
128.0,GeomDecay,10,1000,1475
128.0,GeomDecay,10,1000,1475
128.0,GeomDecay,10,1000,1475
128.0,GeomDecay,10,1000,1475
128.0,GeomDecay,10,1000,1475
128.0,GeomDecay,10,1000,1475
128.0,GeomDecay,10,1000,1475
128.0,GeomDecay,10,1000,1475
128.0,GeomDecay,10,1000,1475
128.0,GeomDecay,10,1000,1475
128.0,GeomDecay,10,1000,1475
128.0,GeomDecay,10,1000,1475
128.0,GeomDecay,10,1000,1475
128.0,GeomDecay,10,1000,1475
128.0,GeomDecay,10,1000,1475
128.0,GeomDecay,10,1000,1475
128.0,GeomDecay,10,1000,1475
128.0,GeomDecay,10,1000,1475
128.0,GeomDecay,10,1000,1475
128.0,GeomDecay,10,1000,1475
128.0,GeomDecay,10,1000,1475
128.0,GeomDecay,10,1000,1475
128.0,GeomDecay,10,1000,1475
128.0,GeomDecay,10,1000,1475
128.0,GeomDecay,10,1000,1475
128.0,GeomDecay,10,1000,1475
128.0,GeomDecay,10,1000,1475
128.0,GeomDecay,10,1000,1475
128.0,GeomDecay,10,1000,1475
128.0,GeomDecay,10,1000,1475
128.0,GeomDecay,10,1000,1475
128.0,GeomDecay,10,1000,1475
128.0,GeomDecay,10,1000,1475
128.0,GeomDecay,10,1000,1475
128.0,GeomDecay,10,1000,1475
129.0,GeomDecay,10,1000,1475
129.0,GeomDecay,10,1000,1475
129.0,GeomDecay,10,1000,1475
129.0,GeomDecay,10,1000,1475
129.0,GeomDecay,10,1000,1475
129.0,GeomDecay,10,1000,1475
129.0,GeomDecay,10,1000,1475
129.0,GeomDecay,10,1000,1475
129.0,GeomDecay,10,1000,1475
129.0,GeomDecay,10,1000,1475
129.0,GeomDecay,10,1000,1475
129.0,GeomDecay,10,1000,1475
129.0,GeomDecay,10,1000,1475
129.0,GeomDecay,10,1000,1475
129.0,GeomDecay,10,1000,1475
129.0,GeomDecay,10,1000,1475
129.0,GeomDecay,10,1000,1475
129.0,GeomDecay,10,1000,1475
129.0,GeomDecay,10,1000,1475
129.0,GeomDecay,10,1000,1475
129.0,GeomDecay,10,1000,1475
129.0,GeomDecay,10,1000,1475
129.0,GeomDecay,10,1000,1475
129.0,GeomDecay,10,1000,1475
129.0,GeomDecay,10,1000,1475
129.0,GeomDecay,10,1000,1475
129.0,GeomDecay,10,1000,1475
129.0,GeomDecay,10,1000,1475
129.0,GeomDecay,10,1000,1475
129.0,GeomDecay,10,1000,1475
129.0,GeomDecay,10,1000,1475
129.0,GeomDecay,10,1000,1475
129.0,GeomDecay,10,1000,1475
129.0,GeomDecay,10,1000,1475
131.0,GeomDecay,10,1000,1475
131.0,GeomDecay,10,1000,1475
131.0,GeomDecay,10,1000,1475
131.0,GeomDecay,10,1000,1475
131.0,GeomDecay,10,1000,1475
131.0,GeomDecay,10,1000,1475
132.0,GeomDecay,10,1000,1475
132.0,GeomDecay,10,1000,1475
132.0,GeomDecay,10,1000,1475
132.0,GeomDecay,10,1000,1475
132.0,GeomDecay,10,1000,1475
132.0,GeomDecay,10,1000,1475
132.0,GeomDecay,10,1000,1475
132.0,GeomDecay,10,1000,1475
132.0,GeomDecay,10,1000,1475
132.0,GeomDecay,10,1000,1475
132.0,GeomDecay,10,1000,1475
132.0,GeomDecay,10,1000,1475
132.0,GeomDecay,10,1000,1475
132.0,GeomDecay,10,1000,1475
132.0,GeomDecay,10,1000,1475
132.0,GeomDecay,10,1000,1475
132.0,GeomDecay,10,1000,1475
132.0,GeomDecay,10,1000,1475
133.0,GeomDecay,10,1000,1475
133.0,GeomDecay,10,1000,1475
133.0,GeomDecay,10,1000,1475
133.0,GeomDecay,10,1000,1475
133.0,GeomDecay,10,1000,1475
133.0,GeomDecay,10,1000,1475
133.0,GeomDecay,10,1000,1475
133.0,GeomDecay,10,1000,1475
133.0,GeomDecay,10,1000,1475
133.0,GeomDecay,10,1000,1475
133.0,GeomDecay,10,1000,1475
133.0,GeomDecay,10,1000,1475
133.0,GeomDecay,10,1000,1475
133.0,GeomDecay,10,1000,1475
133.0,GeomDecay,10,1000,1475
133.0,GeomDecay,10,1000,1475
133.0,GeomDecay,10,1000,1475
133.0,GeomDecay,10,1000,1475
133.0,GeomDecay,10,1000,1475
133.0,GeomDecay,10,1000,1475
133.0,GeomDecay,10,1000,1475
133.0,GeomDecay,10,1000,1475
133.0,GeomDecay,10,1000,1475
133.0,GeomDecay,10,1000,1475
133.0,GeomDecay,10,1000,1475
133.0,GeomDecay,10,1000,1475
133.0,GeomDecay,10,1000,1475
133.0,GeomDecay,10,1000,1475
133.0,GeomDecay,10,1000,1475
133.0,GeomDecay,10,1000,1475
133.0,GeomDecay,10,1000,1475
133.0,GeomDecay,10,1000,1475
133.0,GeomDecay,10,1000,1475
133.0,GeomDecay,10,1000,1475
133.0,GeomDecay,10,1000,1475
133.0,GeomDecay,10,1000,1475
133.0,GeomDecay,10,1000,1475
133.0,GeomDecay,10,1000,1475
133.0,GeomDecay,10,1000,1475
133.0,GeomDecay,10,1000,1475
133.0,GeomDecay,10,1000,1475
133.0,GeomDecay,10,1000,1475
133.0,GeomDecay,10,1000,1475
133.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
134.0,GeomDecay,10,1000,1475
135.0,GeomDecay,10,1000,1475
135.0,GeomDecay,10,1000,1475
135.0,GeomDecay,10,1000,1475
135.0,GeomDecay,10,1000,1475
135.0,GeomDecay,10,1000,1475
135.0,GeomDecay,10,1000,1475
135.0,GeomDecay,10,1000,1475
137.0,GeomDecay,10,1000,1475
137.0,GeomDecay,10,1000,1475
137.0,GeomDecay,10,1000,1475
137.0,GeomDecay,10,1000,1475
137.0,GeomDecay,10,1000,1475
137.0,GeomDecay,10,1000,1475
137.0,GeomDecay,10,1000,1475
137.0,GeomDecay,10,1000,1475
137.0,GeomDecay,10,1000,1475
140.0,GeomDecay,10,1000,1475
140.0,GeomDecay,10,1000,1475
140.0,GeomDecay,10,1000,1475
140.0,GeomDecay,10,1000,1475
140.0,GeomDecay,10,1000,1475
140.0,GeomDecay,10,1000,1475
140.0,GeomDecay,10,1000,1475
140.0,GeomDecay,10,1000,1475
140.0,GeomDecay,10,1000,1475
140.0,GeomDecay,10,1000,1475
140.0,GeomDecay,10,1000,1475
140.0,GeomDecay,10,1000,1475
140.0,GeomDecay,10,1000,1475
140.0,GeomDecay,10,1000,1475
140.0,GeomDecay,10,1000,1475
140.0,GeomDecay,10,1000,1475
141.0,GeomDecay,10,1000,1475
141.0,GeomDecay,10,1000,1475
141.0,GeomDecay,10,1000,1475
141.0,GeomDecay,10,1000,1475
141.0,GeomDecay,10,1000,1475
141.0,GeomDecay,10,1000,1475
147.0,GeomDecay,10,1000,1475
147.0,GeomDecay,10,1000,1475
147.0,GeomDecay,10,1000,1475
147.0,GeomDecay,10,1000,1475
147.0,GeomDecay,10,1000,1475
147.0,GeomDecay,10,1000,1475
147.0,GeomDecay,10,1000,1475
147.0,GeomDecay,10,1000,1475
147.0,GeomDecay,10,1000,1475
147.0,GeomDecay,10,1000,1475
147.0,GeomDecay,10,1000,1475
147.0,GeomDecay,10,1000,1475
147.0,GeomDecay,10,1000,1475
147.0,GeomDecay,10,1000,1475
147.0,GeomDecay,10,1000,1475
147.0,GeomDecay,10,1000,1475
147.0,GeomDecay,10,1000,1475
147.0,GeomDecay,10,1000,1475
147.0,GeomDecay,10,1000,1475
147.0,GeomDecay,10,1000,1475
147.0,GeomDecay,10,1000,1475
147.0,GeomDecay,10,1000,1475
147.0,GeomDecay,10,1000,1475
147.0,GeomDecay,10,1000,1475
147.0,GeomDecay,10,1000,1475
147.0,GeomDecay,10,1000,1475
147.0,GeomDecay,10,1000,1475
147.0,GeomDecay,10,1000,1475
147.0,GeomDecay,10,1000,1475
147.0,GeomDecay,10,1000,1475
147.0,GeomDecay,10,1000,1475
147.0,GeomDecay,10,1000,1475
147.0,GeomDecay,10,1000,1475
147.0,GeomDecay,10,1000,1475
148.0,GeomDecay,10,1000,1475
148.0,GeomDecay,10,1000,1475
148.0,GeomDecay,10,1000,1475
148.0,GeomDecay,10,1000,1475
148.0,GeomDecay,10,1000,1475
148.0,GeomDecay,10,1000,1475
148.0,GeomDecay,10,1000,1475
148.0,GeomDecay,10,1000,1475
148.0,GeomDecay,10,1000,1475
148.0,GeomDecay,10,1000,1475
148.0,GeomDecay,10,1000,1475
148.0,GeomDecay,10,1000,1475
148.0,GeomDecay,10,1000,1475
148.0,GeomDecay,10,1000,1475
148.0,GeomDecay,10,1000,1475
148.0,GeomDecay,10,1000,1475
148.0,GeomDecay,10,1000,1475
148.0,GeomDecay,10,1000,1475
148.0,GeomDecay,10,1000,1475
148.0,GeomDecay,10,1000,1475
148.0,GeomDecay,10,1000,1475
148.0,GeomDecay,10,1000,1475
148.0,GeomDecay,10,1000,1475
