max_iters,mean_cv_score,train_time
10,0.2604206335736491,9.16808845
50,0.25875898242475526,27.89877905
100,0.25563459569528135,39.62699815
200,0.2513834242539043,45.45495135
300,0.2513834242539043,45.82538874999999
600,0.2513834242539043,45.25960610000001
1000,0.2513834242539043,45.856537050000014
