,Iteration,Time,Fitness,Restarts,max_iters,current_restart
5685,5685,9.9506404,2.0,25,512,11
5686,5686,9.9512842,2.0,25,512,11
5687,5687,9.9519216,2.0,25,512,11
5688,5688,9.9525735,2.0,25,512,11
5689,5689,9.953229799999999,2.0,25,512,11
5690,5690,9.9538742,2.0,25,512,11
5691,5691,9.9545732,2.0,25,512,11
5692,5692,9.9552317,2.0,25,512,11
5693,5693,9.955874,2.0,25,512,11
5694,5694,9.9565285,2.0,25,512,11
5695,5695,9.95718,2.0,25,512,11
5696,5696,9.9578287,2.0,25,512,11
5697,5697,9.9584767,2.0,25,512,11
5698,5698,9.959125199999999,2.0,25,512,11
5699,5699,9.9597834,2.0,25,512,11
5700,5700,9.960436099999999,2.0,25,512,11
5701,5701,9.9610804,2.0,25,512,11
5702,5702,9.961731,2.0,25,512,11
5703,5703,9.9623777,2.0,25,512,11
5704,5704,9.9630248,2.0,25,512,11
5705,5705,9.963676399999999,2.0,25,512,11
5706,5706,9.9643794,2.0,25,512,11
5707,5707,9.965040199999999,2.0,25,512,11
5708,5708,10.009043199999999,2.0,25,512,11
5709,5709,10.0097068,2.0,25,512,11
5710,5710,10.0103636,2.0,25,512,11
5711,5711,10.011014,2.0,25,512,11
5712,5712,10.0116671,2.0,25,512,11
5713,5713,10.012319699999999,2.0,25,512,11
5714,5714,10.0129685,2.0,25,512,11
5715,5715,10.013660999999999,2.0,25,512,11
5716,5716,10.0143158,2.0,25,512,11
5717,5717,10.0149623,2.0,25,512,11
5718,5718,10.0156131,2.0,25,512,11
5719,5719,10.0162672,2.0,25,512,11
5720,5720,10.0169138,2.0,25,512,11
5721,5721,10.0175629,2.0,25,512,11
5722,5722,10.0182155,2.0,25,512,11
5723,5723,10.0189679,2.0,25,512,11
5724,5724,10.0196716,2.0,25,512,11
5725,5725,10.020322,2.0,25,512,11
5726,5726,10.020973,2.0,25,512,11
5727,5727,10.0216242,2.0,25,512,11
5728,5728,10.0222756,2.0,25,512,11
5729,5729,10.022928199999999,2.0,25,512,11
5730,5730,10.0235819,2.0,25,512,11
5731,5731,10.024236199999999,2.0,25,512,11
5732,5732,10.024932,2.0,25,512,11
5733,5733,10.0255873,2.0,25,512,11
5734,5734,10.0262427,2.0,25,512,11
5735,5735,10.0268973,2.0,25,512,11
5736,5736,10.0275561,2.0,25,512,11
5737,5737,10.0282085,2.0,25,512,11
5738,5738,10.0289383,2.0,25,512,11
5739,5739,10.0295999,2.0,25,512,11
5740,5740,10.030254,2.0,25,512,11
5741,5741,10.030946499999999,2.0,25,512,11
5742,5742,10.0315989,2.0,25,512,11
5743,5743,10.0322517,2.0,25,512,11
5744,5744,10.0329035,2.0,25,512,11
5745,5745,10.0335551,2.0,25,512,11
5746,5746,10.0342068,2.0,25,512,11
5747,5747,10.034856099999999,2.0,25,512,11
5748,5748,10.0355047,2.0,25,512,11
5749,5749,10.036150899999999,2.0,25,512,11
5750,5750,10.036841299999999,2.0,25,512,11
5751,5751,10.0375225,1.0,25,512,11
5752,5752,10.038177,1.0,25,512,11
5753,5753,10.0389122,1.0,25,512,11
5754,5754,10.039569499999999,1.0,25,512,11
5755,5755,10.0402206,1.0,25,512,11
5756,5756,10.0408699,1.0,25,512,11
5757,5757,10.0415197,1.0,25,512,11
5758,5758,10.042171399999999,1.0,25,512,11
5759,5759,10.0428224,1.0,25,512,11
5760,5760,10.0434758,1.0,25,512,11
5761,5761,10.0441208,1.0,25,512,11
5762,5762,10.0447727,1.0,25,512,11
5763,5763,10.045691999999999,1.0,25,512,11
5764,5764,10.046347899999999,1.0,25,512,11
5765,5765,10.046999099999999,1.0,25,512,11
5766,5766,10.0476594,1.0,25,512,11
5767,5767,10.0483798,1.0,25,512,11
5768,5768,10.049043,1.0,25,512,11
5769,5769,10.0497005,1.0,25,512,11
5770,5770,10.0503635,1.0,25,512,11
5771,5771,10.0510256,1.0,25,512,11
5772,5772,10.0969996,1.0,25,512,11
5773,5773,10.097727599999999,1.0,25,512,11
5774,5774,10.0983892,1.0,25,512,11
5775,5775,10.099041699999999,1.0,25,512,11
5776,5776,10.0996966,1.0,25,512,11
5777,5777,10.1003554,1.0,25,512,11
5778,5778,10.1010106,1.0,25,512,11
5779,5779,10.1021166,1.0,25,512,11
5780,5780,10.102842299999999,1.0,25,512,11
5781,5781,10.103705099999999,1.0,25,512,11
5782,5782,10.1044203,1.0,25,512,11
5783,5783,10.1051048,1.0,25,512,11
5784,5784,10.1057657,1.0,25,512,11
5785,5785,10.1064241,1.0,25,512,11
5786,5786,10.107077499999999,1.0,25,512,11
5787,5787,10.1077367,1.0,25,512,11
5788,5788,10.108391899999999,1.0,25,512,11
5789,5789,10.1090482,1.0,25,512,11
5790,5790,10.1097068,1.0,25,512,11
5791,5791,10.1104361,1.0,25,512,11
5792,5792,10.1110908,1.0,25,512,11
5793,5793,10.1118267,1.0,25,512,11
5794,5794,10.112492399999999,1.0,25,512,11
5795,5795,10.113147699999999,1.0,25,512,11
5796,5796,10.1138446,1.0,25,512,11
5797,5797,10.1145373,1.0,25,512,11
5798,5798,10.1151909,1.0,25,512,11
5799,5799,10.1158697,1.0,25,512,11
5800,5800,10.116535299999999,1.0,25,512,11
5801,5801,10.1171931,1.0,25,512,11
5802,5802,10.1178507,1.0,25,512,11
5803,5803,10.1185066,1.0,25,512,11
5804,5804,10.1191782,1.0,25,512,11
5805,5805,10.1200159,1.0,25,512,11
5806,5806,10.1207514,1.0,25,512,11
5807,5807,10.121429,1.0,25,512,11
5808,5808,10.1220809,1.0,25,512,11
5809,5809,10.122811,1.0,25,512,11
5810,5810,10.1234664,1.0,25,512,11
5811,5811,10.124119799999999,1.0,25,512,11
5812,5812,10.124774,1.0,25,512,11
5813,5813,10.1254901,1.0,25,512,11
5814,5814,10.126165199999999,1.0,25,512,11
5815,5815,10.126827,1.0,25,512,11
5816,5816,10.127489,1.0,25,512,11
5817,5817,10.1281395,1.0,25,512,11
5818,5818,10.1288038,1.0,25,512,11
5819,5819,10.1294652,1.0,25,512,11
5820,5820,10.130124,1.0,25,512,11
5821,5821,10.1307816,1.0,25,512,11
5822,5822,10.1314394,1.0,25,512,11
5823,5823,10.1320926,1.0,25,512,11
5824,5824,10.1328321,1.0,25,512,11
5825,5825,10.1334924,1.0,25,512,11
5826,5826,10.1341447,1.0,25,512,11
5827,5827,10.1348009,1.0,25,512,11
5828,5828,10.1354975,1.0,25,512,11
5829,5829,10.1361596,1.0,25,512,11
5830,5830,10.1368945,1.0,25,512,11
5831,5831,10.1376331,1.0,25,512,11
5832,5832,10.1383076,1.0,25,512,11
5833,5833,10.1389643,1.0,25,512,11
5834,5834,10.139664,1.0,25,512,11
5835,5835,10.1403261,1.0,25,512,11
5836,5836,10.1410054,1.0,25,512,11
5837,5837,10.1417184,1.0,25,512,11
5838,5838,10.142377999999999,1.0,25,512,11
5839,5839,10.1430382,1.0,25,512,11
5840,5840,10.1437863,1.0,25,512,11
5841,5841,10.1444492,1.0,25,512,11
5842,5842,10.1451079,1.0,25,512,11
5843,5843,10.1457634,1.0,25,512,11
5844,5844,10.1464207,1.0,25,512,11
5845,5845,10.1470733,1.0,25,512,11
5846,5846,10.1477316,1.0,25,512,11
5847,5847,10.148425699999999,1.0,25,512,11
5848,5848,10.1490811,1.0,25,512,11
5849,5849,10.1497411,1.0,25,512,11
5850,5850,10.150395,1.0,25,512,11
5851,5851,10.1510487,1.0,25,512,11
5852,5852,10.15175,1.0,25,512,11
5853,5853,10.1525198,1.0,25,512,11
5854,5854,10.1533549,1.0,25,512,11
5855,5855,10.1541347,1.0,25,512,11
5856,5856,10.1548788,1.0,25,512,11
5857,5857,10.1555426,1.0,25,512,11
5858,5858,10.1561986,1.0,25,512,11
5859,5859,10.156851999999999,1.0,25,512,11
5860,5860,10.1575246,1.0,25,512,11
5861,5861,10.1581798,1.0,25,512,11
5862,5862,10.1588395,1.0,25,512,11
5863,5863,10.1595014,1.0,25,512,11
5864,5864,10.1601597,1.0,25,512,11
5865,5865,10.1608205,1.0,25,512,11
5866,5866,10.161470399999999,1.0,25,512,11
5867,5867,10.1621211,1.0,25,512,11
5868,5868,10.162781299999999,1.0,25,512,11
5869,5869,10.163432799999999,1.0,25,512,11
5870,5870,10.164088399999999,1.0,25,512,11
5871,5871,10.164819699999999,1.0,25,512,11
5872,5872,10.1654805,1.0,25,512,11
5873,5873,10.166139,1.0,25,512,11
5874,5874,10.166796,1.0,25,512,11
5875,5875,10.1674521,1.0,25,512,11
5876,5876,10.1681094,1.0,25,512,11
5877,5877,10.168766999999999,1.0,25,512,11
5878,5878,10.1694399,1.0,25,512,11
5879,5879,10.1701595,1.0,25,512,11
5880,5880,10.1708498,1.0,25,512,11
5881,5881,10.1715087,1.0,25,512,11
5882,5882,10.1721693,1.0,25,512,11
5883,5883,10.1728267,1.0,25,512,11
5884,5884,10.1734857,1.0,25,512,11
5885,5885,10.1741385,1.0,25,512,11
5886,5886,10.1747997,1.0,25,512,11
5887,5887,10.1755166,1.0,25,512,11
5888,5888,10.1761833,1.0,25,512,11
5889,5889,10.1768402,1.0,25,512,11
5890,5890,10.1775003,1.0,25,512,11
5891,5891,10.178152599999999,1.0,25,512,11
5892,5892,10.1788127,1.0,25,512,11
5893,5893,10.1794659,1.0,25,512,11
5894,5894,10.180121399999999,1.0,25,512,11
5895,5895,10.1807785,1.0,25,512,11
5896,5896,10.181435,1.0,25,512,11
5897,5897,10.1820914,1.0,25,512,11
5898,5898,10.1827471,1.0,25,512,11
5899,5899,10.1834051,1.0,25,512,11
5900,5900,10.2326209,1.0,25,512,11
5901,5901,10.2333027,1.0,25,512,11
5902,5902,10.2339691,1.0,25,512,11
5903,5903,10.2346317,1.0,25,512,11
5904,5904,10.2353337,1.0,25,512,11
5905,5905,10.2360063,1.0,25,512,11
5906,5906,10.2367134,1.0,25,512,11
5907,5907,10.2373761,1.0,25,512,11
5908,5908,10.2380357,1.0,25,512,11
5909,5909,10.238702,1.0,25,512,11
5910,5910,10.239365,1.0,25,512,11
5911,5911,10.2400211,1.0,25,512,11
5912,5912,10.240754899999999,1.0,25,512,11
5913,5913,10.2414226,1.0,25,512,11
5914,5914,10.2420828,1.0,25,512,11
5915,5915,10.2427459,1.0,25,512,11
5916,5916,10.2434534,1.0,25,512,11
5917,5917,10.244112,1.0,25,512,11
5918,5918,10.244777899999999,1.0,25,512,11
5919,5919,10.2454375,1.0,25,512,11
5920,5920,10.246095,1.0,25,512,11
5921,5921,10.246755,1.0,25,512,11
5922,5922,10.247425699999999,1.0,25,512,11
5923,5923,10.2480805,1.0,25,512,11
5924,5924,10.248748899999999,1.0,25,512,11
5925,5925,10.2494608,1.0,25,512,11
5926,5926,10.250143399999999,1.0,25,512,11
5927,5927,10.2508331,1.0,25,512,11
5928,5928,10.251567699999999,1.0,25,512,11
5929,5929,10.2522556,1.0,25,512,11
5930,5930,10.252958,1.0,25,512,11
5931,5931,10.253656,1.0,25,512,11
5932,5932,10.2543261,1.0,25,512,11
5933,5933,10.2549938,1.0,25,512,11
5934,5934,10.2556634,1.0,25,512,11
5935,5935,10.2563864,1.0,25,512,11
5936,5936,10.2570712,1.0,25,512,11
5937,5937,10.2577455,1.0,25,512,11
5938,5938,10.2584286,1.0,25,512,11
5939,5939,10.2591024,1.0,25,512,11
5940,5940,10.2597767,1.0,25,512,11
5941,5941,10.2604434,1.0,25,512,11
5942,5942,10.2611186,1.0,25,512,11
5943,5943,10.2617951,1.0,25,512,11
5944,5944,10.262532,1.0,25,512,11
5945,5945,10.263240999999999,1.0,25,512,11
5946,5946,10.2639247,1.0,25,512,11
5947,5947,10.2645955,1.0,25,512,11
5948,5948,10.265265,1.0,25,512,11
5949,5949,10.265927399999999,1.0,25,512,11
5950,5950,10.2665964,1.0,25,512,11
5951,5951,10.26729,1.0,25,512,11
5952,5952,10.2679625,1.0,25,512,11
5953,5953,10.2686313,1.0,25,512,11
5954,5954,10.2693048,1.0,25,512,11
5955,5955,10.2699987,1.0,25,512,11
5956,5956,10.270678499999999,1.0,25,512,11
5957,5957,10.271348,1.0,25,512,11
5958,5958,10.2720054,1.0,25,512,11
5959,5959,10.272753,1.0,25,512,11
5960,5960,10.2734307,1.0,25,512,11
5961,5961,10.2740974,1.0,25,512,11
5962,5962,10.274830699999999,1.0,25,512,11
5963,5963,10.2755077,1.0,25,512,11
5964,5964,10.276174,1.0,25,512,11
5965,5965,10.2768492,1.0,25,512,11
5966,5966,10.277531,1.0,25,512,11
5967,5967,10.2782935,1.0,25,512,11
5968,5968,10.2789592,1.0,25,512,11
5969,5969,10.2796327,1.0,25,512,11
5970,5970,10.280301099999999,1.0,25,512,11
5971,5971,10.2809683,1.0,25,512,11
5972,5972,10.281642699999999,1.0,25,512,11
5973,5973,10.2823727,1.0,25,512,11
5974,5974,10.2830526,1.0,25,512,11
5975,5975,10.283724,1.0,25,512,11
5976,5976,10.284390199999999,1.0,25,512,11
5977,5977,10.2850516,1.0,25,512,11
5978,5978,10.285772699999999,1.0,25,512,11
5979,5979,10.2865503,1.0,25,512,11
5980,5980,10.2872871,1.0,25,512,11
5981,5981,10.287966299999999,1.0,25,512,11
5982,5982,10.2886445,1.0,25,512,11
5983,5983,10.289353799999999,1.0,25,512,11
5984,5984,10.2900221,1.0,25,512,11
5985,5985,10.290694499999999,1.0,25,512,11
5986,5986,10.2913753,1.0,25,512,11
5987,5987,10.2920574,1.0,25,512,11
5988,5988,10.2927756,1.0,25,512,11
5989,5989,10.293521499999999,1.0,25,512,11
5990,5990,10.2942117,1.0,25,512,11
5991,5991,10.294922399999999,1.0,25,512,11
5992,5992,10.2956311,1.0,25,512,11
5993,5993,10.2963008,1.0,25,512,11
5994,5994,10.2969686,1.0,25,512,11
5995,5995,10.297645,1.0,25,512,11
5996,5996,10.2983186,1.0,25,512,11
5997,5997,10.2989847,1.0,25,512,11
5998,5998,10.2996596,1.0,25,512,11
5999,5999,10.3003763,1.0,25,512,11
6000,6000,10.3010473,1.0,25,512,11
6001,6001,10.3017218,1.0,25,512,11
6002,6002,10.3023981,1.0,25,512,11
6003,6003,10.3030968,1.0,25,512,11
6004,6004,10.3038729,1.0,25,512,11
6005,6005,10.3045524,1.0,25,512,11
6006,6006,10.3052231,1.0,25,512,11
6007,6007,10.305887199999999,1.0,25,512,11
6008,6008,10.3065594,1.0,25,512,11
6009,6009,10.3072882,1.0,25,512,11
6010,6010,10.3079612,1.0,25,512,11
6011,6011,10.3086357,1.0,25,512,11
6012,6012,10.309339399999999,1.0,25,512,11
6013,6013,10.3100388,1.0,25,512,11
6014,6014,10.3107231,1.0,25,512,11
6015,6015,10.3113985,1.0,25,512,11
6016,6016,10.3121067,1.0,25,512,11
6017,6017,10.312951,1.0,25,512,11
6018,6018,10.3137065,1.0,25,512,11
6019,6019,10.3144492,1.0,25,512,11
6020,6020,10.3151343,1.0,25,512,11
6021,6021,10.3158116,1.0,25,512,11
6022,6022,10.3164819,1.0,25,512,11
6023,6023,10.3171435,1.0,25,512,11
6024,6024,10.3178156,1.0,25,512,11
6025,6025,10.3184844,1.0,25,512,11
6026,6026,10.319151999999999,1.0,25,512,11
6027,6027,10.3199065,1.0,25,512,11
6028,6028,10.320602,1.0,25,512,11
6029,6029,10.3212754,1.0,25,512,11
6030,6030,10.321951199999999,1.0,25,512,11
6031,6031,10.3227033,1.0,25,512,11
6032,6032,10.3233807,1.0,25,512,11
6033,6033,10.3240496,1.0,25,512,11
6034,6034,10.324816799999999,1.0,25,512,11
6035,6035,10.3254916,1.0,25,512,11
6036,6036,10.326158,1.0,25,512,11
6037,6037,10.3268313,1.0,25,512,11
6038,6038,10.3275916,1.0,25,512,11
6039,6039,10.3286909,1.0,25,512,11
6040,6040,10.329381,1.0,25,512,11
6041,6041,10.3300515,1.0,25,512,11
6042,6042,10.3307282,1.0,25,512,11
6043,6043,10.3314025,1.0,25,512,11
6044,6044,10.3321665,1.0,25,512,11
6045,6045,10.3328451,1.0,25,512,11
6046,6046,10.3335188,1.0,25,512,11
6047,6047,10.3342414,1.0,25,512,11
6048,6048,10.334928399999999,1.0,25,512,11
6049,6049,10.3357017,1.0,25,512,11
6050,6050,10.3364503,1.0,25,512,11
6051,6051,10.3373197,1.0,25,512,11
6052,6052,10.338019599999999,1.0,25,512,11
6053,6053,10.3386974,1.0,25,512,11
6054,6054,10.3393676,1.0,25,512,11
6055,6055,10.3400348,1.0,25,512,11
6056,6056,10.3407037,1.0,25,512,11
6057,6057,10.341491399999999,1.0,25,512,11
6058,6058,10.3421867,1.0,25,512,11
6059,6059,10.3428574,1.0,25,512,11
6060,6060,10.3436025,1.0,25,512,11
6061,6061,10.3442861,1.0,25,512,11
6062,6062,10.345006999999999,1.0,25,512,11
6063,6063,10.3456969,1.0,25,512,11
6064,6064,10.3463801,1.0,25,512,11
6065,6065,10.3470497,1.0,25,512,11
6066,6066,10.3484534,1.0,25,512,11
6067,6067,10.3499233,1.0,25,512,11
6068,6068,10.351295799999999,1.0,25,512,11
6069,6069,10.352573099999999,1.0,25,512,11
6070,6070,10.353402299999999,1.0,25,512,11
6071,6071,10.3541182,1.0,25,512,11
6072,6072,10.3547976,1.0,25,512,11
6073,6073,10.3554691,1.0,25,512,11
6074,6074,10.3561393,1.0,25,512,11
6075,6075,10.356809,1.0,25,512,11
6076,6076,10.3574782,1.0,25,512,11
6077,6077,10.358139,1.0,25,512,11
6078,6078,10.3588896,1.0,25,512,11
6079,6079,10.3595706,1.0,25,512,11
6080,6080,10.3602427,1.0,25,512,11
6081,6081,10.3609083,1.0,25,512,11
6082,6082,10.3615768,1.0,25,512,11
6083,6083,10.3622462,1.0,25,512,11
6084,6084,10.3631119,1.0,25,512,11
6085,6085,10.3637865,1.0,25,512,11
6086,6086,10.3644886,1.0,25,512,11
6087,6087,10.3651608,1.0,25,512,11
6088,6088,10.3658365,1.0,25,512,11
6089,6089,10.3665486,1.0,25,512,11
6090,6090,10.367218,1.0,25,512,11
6091,6091,10.367935899999999,1.0,25,512,11
6092,6092,10.368667799999999,1.0,25,512,11
6093,6093,10.3695211,1.0,25,512,11
6094,6094,10.3703935,1.0,25,512,11
6095,6095,10.371084,1.0,25,512,11
6096,6096,10.3718065,1.0,25,512,11
6097,6097,10.3725574,1.0,25,512,11
6098,6098,10.3732563,1.0,25,512,11
6099,6099,10.373968,1.0,25,512,11
6100,6100,10.3746422,1.0,25,512,11
6101,6101,10.3753165,1.0,25,512,11
6102,6102,10.3759847,1.0,25,512,11
6103,6103,10.376652,1.0,25,512,11
6104,6104,10.3773243,1.0,25,512,11
6105,6105,10.3779904,1.0,25,512,11
6106,6106,10.378663099999999,1.0,25,512,11
6107,6107,10.3793294,1.0,25,512,11
6108,6108,10.3799948,1.0,25,512,11
6109,6109,10.3807436,1.0,25,512,11
6110,6110,10.381416699999999,1.0,25,512,11
6111,6111,10.382081,1.0,25,512,11
6112,6112,10.3827495,1.0,25,512,11
6113,6113,10.3834149,1.0,25,512,11
6114,6114,10.3840814,1.0,25,512,11
6115,6115,10.3847515,1.0,25,512,11
6116,6116,10.3854736,1.0,25,512,11
6117,6117,10.3861458,1.0,25,512,11
6118,6118,10.3868154,1.0,25,512,11
6119,6119,10.387528399999999,1.0,25,512,11
6120,6120,10.3881962,1.0,25,512,11
6121,6121,10.3889113,1.0,25,512,11
6122,6122,10.3895875,1.0,25,512,11
6123,6123,10.390454,1.0,25,512,11
6124,6124,10.391145999999999,1.0,25,512,11
6125,6125,10.391821,1.0,25,512,11
6126,6126,10.3925292,1.0,25,512,11
6127,6127,10.3932029,1.0,25,512,11
6128,6128,10.393874499999999,1.0,25,512,11
6129,6129,10.3945405,1.0,25,512,11
6130,6130,10.3952163,1.0,25,512,11
6131,6131,10.395887,1.0,25,512,11
6132,6132,10.3966245,1.0,25,512,11
6133,6133,10.3973387,1.0,25,512,11
6134,6134,10.3980266,1.0,25,512,11
6135,6135,10.398705699999999,1.0,25,512,11
6136,6136,10.399383499999999,1.0,25,512,11
6137,6137,10.4000539,1.0,25,512,11
6138,6138,10.4007341,1.0,25,512,11
6139,6139,10.4014652,1.0,25,512,11
6140,6140,10.4021849,1.0,25,512,11
6141,6141,10.4028691,1.0,25,512,11
6142,6142,10.4035739,1.0,25,512,11
6143,6143,10.4042642,1.0,25,512,11
6144,6144,10.4049382,6.0,25,512,12
6145,6145,10.4056163,6.0,25,512,12
6146,6146,10.406290499999999,6.0,25,512,12
6147,6147,10.4069595,6.0,25,512,12
6148,6148,10.4076309,6.0,25,512,12
6149,6149,10.4083525,6.0,25,512,12
6150,6150,10.4090293,6.0,25,512,12
6151,6151,10.4097466,4.0,25,512,12
6152,6152,10.4104232,4.0,25,512,12
6153,6153,10.4110944,4.0,25,512,12
6154,6154,10.4118394,4.0,25,512,12
6155,6155,10.412519399999999,3.0,25,512,12
6156,6156,10.4616896,3.0,25,512,12
6157,6157,10.4626764,3.0,25,512,12
6158,6158,10.509877,3.0,25,512,12
6159,6159,10.5561057,3.0,25,512,12
6160,6160,10.5567982,3.0,25,512,12
6161,6161,10.6031552,3.0,25,512,12
6162,6162,10.6038505,3.0,25,512,12
6163,6163,10.6045224,3.0,25,512,12
6164,6164,10.6054642,3.0,25,512,12
6165,6165,10.6525073,3.0,25,512,12
6166,6166,10.6532431,3.0,25,512,12
6167,6167,10.6539727,3.0,25,512,12
6168,6168,10.655115,3.0,25,512,12
6169,6169,10.6558238,3.0,25,512,12
6170,6170,10.6565107,3.0,25,512,12
6171,6171,10.6571824,3.0,25,512,12
6172,6172,10.657870899999999,3.0,25,512,12
6173,6173,10.7061617,3.0,25,512,12
6174,6174,10.706935,3.0,25,512,12
6175,6175,10.7076212,3.0,25,512,12
6176,6176,10.7082961,3.0,25,512,12
6177,6177,10.7089669,3.0,25,512,12
6178,6178,10.709643,3.0,25,512,12
6179,6179,10.7103216,3.0,25,512,12
6180,6180,10.7109957,3.0,25,512,12
6181,6181,10.71167,3.0,25,512,12
6182,6182,10.7123472,3.0,25,512,12
6183,6183,10.7130216,3.0,25,512,12
6184,6184,10.7136978,3.0,25,512,12
6185,6185,10.7143834,3.0,25,512,12
6186,6186,10.7150746,3.0,25,512,12
6187,6187,10.715755999999999,3.0,25,512,12
6188,6188,10.7164549,3.0,25,512,12
6189,6189,10.7640221,3.0,25,512,12
6190,6190,10.7647376,3.0,25,512,12
6191,6191,10.7654244,3.0,25,512,12
6192,6192,10.766105699999999,3.0,25,512,12
6193,6193,10.7667884,3.0,25,512,12
6194,6194,10.7674685,3.0,25,512,12
6195,6195,10.7681389,3.0,25,512,12
6196,6196,10.7688228,3.0,25,512,12
6197,6197,10.7694999,3.0,25,512,12
6198,6198,10.7701788,3.0,25,512,12
6199,6199,10.7709254,3.0,25,512,12
6200,6200,10.7716114,3.0,25,512,12
6201,6201,10.7722896,3.0,25,512,12
6202,6202,10.7729615,3.0,25,512,12
6203,6203,10.7736796,3.0,25,512,12
6204,6204,10.7743599,3.0,25,512,12
6205,6205,10.775038499999999,3.0,25,512,12
6206,6206,10.7757236,3.0,25,512,12
6207,6207,10.7764034,2.0,25,512,12
6208,6208,10.7770832,2.0,25,512,12
6209,6209,10.7777616,2.0,25,512,12
6210,6210,10.7784401,2.0,25,512,12
6211,6211,10.779116199999999,2.0,25,512,12
6212,6212,10.7798009,2.0,25,512,12
6213,6213,10.780487899999999,2.0,25,512,12
6214,6214,10.7811815,2.0,25,512,12
6215,6215,10.7818645,1.0,25,512,12
6216,6216,10.7825414,1.0,25,512,12
6217,6217,10.7832143,1.0,25,512,12
6218,6218,10.783936,1.0,25,512,12
6219,6219,10.7846098,1.0,25,512,12
6220,6220,10.7855518,1.0,25,512,12
6221,6221,10.8328255,1.0,25,512,12
6222,6222,10.8335185,1.0,25,512,12
6223,6223,10.8341967,1.0,25,512,12
6224,6224,10.8348732,1.0,25,512,12
6225,6225,10.835554499999999,1.0,25,512,12
6226,6226,10.8362258,1.0,25,512,12
6227,6227,10.8368932,1.0,25,512,12
6228,6228,10.8378228,1.0,25,512,12
6229,6229,10.8384983,1.0,25,512,12
6230,6230,10.8391646,1.0,25,512,12
6231,6231,10.8398409,1.0,25,512,12
6232,6232,10.8405193,1.0,25,512,12
6233,6233,10.8411889,1.0,25,512,12
6234,6234,10.8418651,1.0,25,512,12
6235,6235,10.8425985,1.0,25,512,12
6236,6236,10.8432871,1.0,25,512,12
6237,6237,10.8439634,1.0,25,512,12
6238,6238,10.8446521,1.0,25,512,12
6239,6239,10.8453284,1.0,25,512,12
6240,6240,10.8460077,1.0,25,512,12
6241,6241,10.846689,1.0,25,512,12
6242,6242,10.8473921,1.0,25,512,12
6243,6243,10.848071299999999,1.0,25,512,12
6244,6244,10.8487496,1.0,25,512,12
6245,6245,10.8494274,1.0,25,512,12
6246,6246,10.8501013,1.0,25,512,12
6247,6247,10.8507798,1.0,25,512,12
6248,6248,10.8514588,1.0,25,512,12
6249,6249,10.8521351,1.0,25,512,12
6250,6250,10.8528106,1.0,25,512,12
6251,6251,10.8535288,1.0,25,512,12
6252,6252,10.8542135,1.0,25,512,12
6253,6253,10.8548925,1.0,25,512,12
6254,6254,10.8555639,1.0,25,512,12
6255,6255,10.856239,1.0,25,512,12
6256,6256,10.8569159,1.0,25,512,12
6257,6257,10.8575986,1.0,25,512,12
6258,6258,10.8582751,1.0,25,512,12
6259,6259,10.8589439,1.0,25,512,12
6260,6260,10.8596241,1.0,25,512,12
6261,6261,10.860351099999999,1.0,25,512,12
6262,6262,10.8610192,1.0,25,512,12
6263,6263,10.861798199999999,1.0,25,512,12
6264,6264,10.8625256,1.0,25,512,12
6265,6265,10.8632492,1.0,25,512,12
6266,6266,10.8639911,1.0,25,512,12
6267,6267,10.86468,1.0,25,512,12
6268,6268,10.865371,1.0,25,512,12
6269,6269,10.8660583,1.0,25,512,12
6270,6270,10.8667471,1.0,25,512,12
6271,6271,10.8674496,1.0,25,512,12
6272,6272,10.8681377,1.0,25,512,12
6273,6273,10.8688291,1.0,25,512,12
6274,6274,10.8695189,1.0,25,512,12
6275,6275,10.8702034,1.0,25,512,12
6276,6276,10.8708875,1.0,25,512,12
6277,6277,10.8715795,1.0,25,512,12
6278,6278,10.8723149,1.0,25,512,12
6279,6279,10.8730079,1.0,25,512,12
6280,6280,10.8737063,1.0,25,512,12
6281,6281,10.8744566,1.0,25,512,12
6282,6282,10.8751575,1.0,25,512,12
6283,6283,10.8758436,1.0,25,512,12
6284,6284,10.8765344,1.0,25,512,12
6285,6285,10.9250908,1.0,25,512,12
6286,6286,10.925811099999999,1.0,25,512,12
6287,6287,10.9265047,1.0,25,512,12
6288,6288,10.927189499999999,1.0,25,512,12
6289,6289,10.9280331,1.0,25,512,12
6290,6290,10.9287261,1.0,25,512,12
6291,6291,10.9294347,1.0,25,512,12
6292,6292,10.9301408,1.0,25,512,12
6293,6293,10.9308323,1.0,25,512,12
6294,6294,10.9315128,1.0,25,512,12
6295,6295,10.9321889,1.0,25,512,12
6296,6296,10.9328735,1.0,25,512,12
6297,6297,10.933554599999999,1.0,25,512,12
6298,6298,10.9342448,1.0,25,512,12
6299,6299,10.9349241,1.0,25,512,12
6300,6300,10.9358273,1.0,25,512,12
6301,6301,10.9365652,1.0,25,512,12
6302,6302,10.9373057,1.0,25,512,12
6303,6303,10.9380011,1.0,25,512,12
6304,6304,10.938797,1.0,25,512,12
6305,6305,10.9394888,1.0,25,512,12
6306,6306,10.940175,1.0,25,512,12
6307,6307,10.9408741,1.0,25,512,12
6308,6308,10.9415611,1.0,25,512,12
6309,6309,10.9422439,1.0,25,512,12
6310,6310,10.9429572,1.0,25,512,12
6311,6311,10.9436469,1.0,25,512,12
6312,6312,10.9443334,1.0,25,512,12
6313,6313,10.945011599999999,1.0,25,512,12
