,Iteration,Fitness,Time,State,Restarts,max_iters,current_restart
406,512,2.0,3.9800524999999993,"[0, 4, 2, 5, 3, 1, 7, 4]",100,512,2
407,0,11.0,4.104755499999996,"[2, 0, 0, 0, 2, 2, 3, 5]",100,512,3
408,1,10.0,4.105832100000001,"[2, 0, 0, 0, 2, 2, 1, 5]",100,512,3
409,2,10.0,4.229437699999998,"[2, 0, 0, 0, 2, 2, 1, 5]",100,512,3
410,4,6.0,4.353046599999999,"[2, 0, 6, 0, 2, 2, 1, 5]",100,512,3
411,8,3.0,4.4765508999999994,"[2, 4, 6, 0, 2, 4, 1, 5]",100,512,3
412,16,2.0,4.602311799999995,"[2, 4, 6, 0, 2, 4, 1, 7]",100,512,3
413,32,2.0,4.730930600000001,"[2, 4, 6, 0, 2, 4, 1, 7]",100,512,3
414,64,2.0,4.867639799999999,"[2, 4, 6, 0, 2, 4, 1, 7]",100,512,3
415,128,2.0,5.019760099999999,"[2, 4, 6, 0, 2, 4, 1, 7]",100,512,3
416,256,2.0,5.199472399999998,"[2, 4, 6, 0, 2, 4, 1, 7]",100,512,3
417,512,2.0,5.440241,"[2, 4, 6, 0, 2, 4, 1, 7]",100,512,3
418,0,6.0,5.565073299999995,"[2, 5, 2, 2, 1, 2, 0, 3]",100,512,4
419,1,6.0,5.565856199999999,"[2, 5, 2, 2, 1, 2, 0, 3]",100,512,4
420,2,6.0,5.690506399999997,"[2, 5, 2, 2, 1, 2, 0, 3]",100,512,4
421,4,6.0,5.816929399999999,"[2, 5, 2, 2, 1, 2, 0, 3]",100,512,4
422,8,4.0,5.948968299999997,"[2, 5, 2, 2, 1, 6, 0, 3]",100,512,4
423,16,4.0,6.083425200000001,"[2, 5, 2, 2, 1, 6, 0, 3]",100,512,4
424,32,3.0,6.2169569,"[2, 5, 2, 4, 1, 6, 0, 3]",100,512,4
425,64,2.0,6.356815999999995,"[2, 5, 7, 4, 1, 6, 0, 3]",100,512,4
426,128,2.0,6.5112813,"[2, 5, 7, 4, 1, 6, 0, 3]",100,512,4
427,256,2.0,6.696798599999994,"[2, 5, 7, 4, 1, 6, 0, 3]",100,512,4
428,512,2.0,6.9561457,"[2, 5, 7, 4, 1, 6, 0, 3]",100,512,4
429,0,9.0,7.0850346,"[0, 1, 4, 3, 3, 0, 2, 7]",100,512,5
430,1,9.0,7.085806399999996,"[0, 1, 4, 3, 3, 0, 2, 7]",100,512,5
431,2,7.0,7.215238399999997,"[0, 6, 4, 3, 3, 0, 2, 7]",100,512,5
432,4,7.0,7.345006599999998,"[0, 6, 4, 3, 3, 0, 2, 7]",100,512,5
433,8,7.0,7.474380199999999,"[0, 6, 4, 3, 3, 0, 2, 7]",100,512,5
434,16,7.0,7.606952899999996,"[0, 6, 4, 3, 3, 0, 2, 7]",100,512,5
435,32,2.0,7.744294199999999,"[1, 6, 4, 0, 3, 0, 2, 7]",100,512,5
436,64,2.0,7.8873662999999965,"[1, 6, 4, 0, 3, 0, 2, 7]",100,512,5
437,128,2.0,8.054729899999998,"[1, 6, 4, 0, 3, 0, 2, 7]",100,512,5
438,256,2.0,8.2471119,"[1, 6, 4, 0, 3, 0, 2, 7]",100,512,5
439,512,2.0,8.507753199999996,"[1, 6, 4, 0, 3, 0, 2, 7]",100,512,5
440,0,8.0,8.642161999999999,"[7, 2, 5, 2, 1, 5, 7, 0]",100,512,6
441,1,7.0,8.643234099999994,"[3, 2, 5, 2, 1, 5, 7, 0]",100,512,6
442,2,7.0,8.773906799999999,"[3, 2, 5, 2, 1, 5, 7, 0]",100,512,6
443,4,5.0,8.909851399999994,"[3, 5, 5, 2, 1, 5, 7, 0]",100,512,6
444,8,5.0,9.043851199999999,"[3, 5, 5, 2, 1, 5, 7, 0]",100,512,6
445,16,3.0,9.1800863,"[3, 5, 4, 2, 1, 5, 7, 0]",100,512,6
446,32,3.0,9.321085999999994,"[3, 5, 4, 2, 1, 5, 7, 0]",100,512,6
447,64,2.0,9.469174899999999,"[3, 7, 4, 2, 1, 5, 7, 0]",100,512,6
448,128,2.0,9.636467599999996,"[3, 7, 4, 2, 1, 5, 7, 0]",100,512,6
449,256,2.0,9.835445,"[3, 7, 4, 2, 1, 5, 7, 0]",100,512,6
450,512,2.0,10.1134633,"[3, 7, 4, 2, 1, 5, 7, 0]",100,512,6
451,0,10.0,10.247685399999995,"[3, 4, 1, 3, 7, 4, 1, 6]",100,512,7
452,1,7.0,10.2488302,"[3, 4, 6, 3, 7, 4, 1, 6]",100,512,7
453,2,7.0,10.3829444,"[3, 4, 6, 3, 7, 4, 1, 6]",100,512,7
454,4,6.0,10.520883399999995,"[7, 4, 6, 3, 7, 4, 1, 6]",100,512,7
455,8,5.0,10.658150199999994,"[7, 4, 6, 3, 7, 4, 1, 3]",100,512,7
456,16,2.0,10.797144199999998,"[2, 2, 6, 3, 7, 4, 1, 3]",100,512,7
457,32,2.0,10.942525799999999,"[2, 2, 6, 3, 7, 4, 1, 3]",100,512,7
458,64,2.0,11.100583,"[2, 2, 6, 3, 7, 4, 1, 3]",100,512,7
459,128,1.0,11.277248299999997,"[2, 2, 6, 3, 7, 4, 1, 5]",100,512,7
460,256,1.0,11.485666699999996,"[2, 2, 6, 3, 7, 4, 1, 5]",100,512,7
461,512,1.0,11.775529899999995,"[2, 2, 6, 3, 7, 4, 1, 5]",100,512,7
462,0,10.0,11.916060699999996,"[7, 7, 7, 6, 5, 4, 4, 4]",100,512,8
463,1,10.0,11.916924099999996,"[7, 7, 7, 6, 5, 4, 4, 4]",100,512,8
464,2,6.0,12.061823099999998,"[7, 7, 7, 6, 5, 1, 4, 4]",100,512,8
465,4,6.0,12.203409699999995,"[7, 7, 7, 6, 5, 1, 4, 4]",100,512,8
466,8,6.0,12.347185199999998,"[7, 7, 7, 6, 5, 1, 4, 4]",100,512,8
467,16,3.0,12.490701399999999,"[7, 7, 2, 6, 5, 1, 4, 4]",100,512,8
468,32,3.0,12.639759499999997,"[7, 7, 2, 6, 5, 1, 4, 4]",100,512,8
469,64,3.0,12.796501199999994,"[7, 7, 2, 6, 5, 1, 4, 4]",100,512,8
470,128,2.0,12.976267699999994,"[7, 0, 2, 6, 5, 1, 4, 4]",100,512,8
471,256,2.0,13.190591599999998,"[7, 0, 2, 6, 5, 1, 4, 4]",100,512,8
472,512,2.0,13.486753799999995,"[7, 0, 2, 6, 5, 1, 4, 4]",100,512,8
473,0,8.0,13.626380999999995,"[7, 5, 1, 3, 1, 4, 3, 7]",100,512,9
474,1,6.0,13.627547999999997,"[7, 5, 1, 1, 1, 4, 3, 7]",100,512,9
475,2,6.0,13.7736308,"[7, 5, 1, 1, 1, 4, 3, 7]",100,512,9
476,4,5.0,13.915782399999998,"[7, 5, 1, 1, 1, 4, 7, 7]",100,512,9
477,8,4.0,14.067149,"[7, 5, 1, 1, 1, 4, 7, 3]",100,512,9
478,16,4.0,14.215216899999994,"[7, 5, 1, 1, 1, 4, 7, 3]",100,512,9
479,32,3.0,14.366377,"[7, 5, 6, 1, 1, 4, 7, 3]",100,512,9
480,64,2.0,14.526575599999994,"[2, 5, 6, 1, 1, 4, 7, 3]",100,512,9
481,128,2.0,14.7096789,"[2, 5, 6, 1, 1, 4, 7, 3]",100,512,9
482,256,2.0,14.9279109,"[2, 5, 6, 1, 1, 4, 7, 3]",100,512,9
483,512,2.0,15.235287399999997,"[2, 5, 6, 1, 1, 4, 7, 3]",100,512,9
484,0,3.0,15.3793523,"[7, 4, 0, 3, 0, 5, 1, 6]",100,512,10
485,1,3.0,15.380277399999997,"[7, 4, 0, 3, 0, 5, 1, 6]",100,512,10
486,2,3.0,15.524558899999995,"[7, 4, 0, 3, 0, 5, 1, 6]",100,512,10
487,4,3.0,15.669919899999996,"[7, 4, 0, 3, 0, 5, 1, 6]",100,512,10
488,8,3.0,15.815853699999998,"[7, 4, 0, 3, 0, 5, 1, 6]",100,512,10
489,16,3.0,15.964343799999995,"[7, 4, 0, 3, 0, 5, 1, 6]",100,512,10
490,32,3.0,16.1218716,"[7, 4, 0, 3, 0, 5, 1, 6]",100,512,10
491,64,3.0,16.2897113,"[7, 4, 0, 3, 0, 5, 1, 6]",100,512,10
492,128,3.0,16.4766037,"[7, 4, 0, 3, 0, 5, 1, 6]",100,512,10
493,256,3.0,16.703789899999997,"[7, 4, 0, 3, 0, 5, 1, 6]",100,512,10
494,512,3.0,17.023249999999997,"[7, 4, 0, 3, 0, 5, 1, 6]",100,512,10
495,0,8.0,17.1742049,"[7, 1, 4, 4, 5, 6, 0, 7]",100,512,11
496,1,8.0,17.175253899999994,"[7, 1, 4, 4, 5, 6, 0, 7]",100,512,11
497,2,8.0,17.323666199999998,"[7, 1, 4, 4, 5, 6, 0, 7]",100,512,11
498,4,4.0,17.472531699999998,"[7, 1, 4, 2, 5, 6, 0, 7]",100,512,11
499,8,4.0,17.6229047,"[7, 1, 4, 2, 5, 6, 0, 7]",100,512,11
500,16,4.0,17.774897499999994,"[7, 1, 4, 2, 5, 6, 0, 7]",100,512,11
501,32,2.0,17.934459099999998,"[7, 1, 4, 2, 5, 3, 0, 4]",100,512,11
502,64,2.0,18.1088916,"[7, 1, 4, 2, 5, 3, 0, 4]",100,512,11
503,128,1.0,18.302213199999997,"[7, 1, 6, 2, 5, 3, 0, 4]",100,512,11
504,256,1.0,18.536833899999998,"[7, 1, 6, 2, 5, 3, 0, 4]",100,512,11
505,512,1.0,18.8611401,"[7, 1, 6, 2, 5, 3, 0, 4]",100,512,11
506,0,6.0,19.016086099999995,"[3, 5, 3, 1, 3, 5, 2, 3]",100,512,12
507,1,6.0,19.0170641,"[3, 5, 3, 1, 3, 5, 2, 3]",100,512,12
508,2,6.0,19.168507599999998,"[3, 5, 3, 1, 3, 5, 2, 3]",100,512,12
509,4,6.0,19.3213644,"[3, 5, 3, 1, 3, 5, 2, 3]",100,512,12
510,8,4.0,19.477024699999994,"[3, 5, 3, 1, 3, 5, 2, 7]",100,512,12
511,16,3.0,19.632270999999996,"[3, 5, 3, 1, 3, 7, 2, 7]",100,512,12
512,32,3.0,19.7947189,"[3, 5, 3, 1, 3, 7, 2, 7]",100,512,12
513,64,2.0,19.969482399999997,"[3, 5, 3, 1, 3, 7, 2, 4]",100,512,12
514,128,1.0,20.166359099999994,"[0, 5, 3, 1, 3, 7, 2, 4]",100,512,12
515,256,1.0,20.4062032,"[0, 5, 3, 1, 3, 7, 2, 4]",100,512,12
516,512,1.0,20.7403372,"[0, 5, 3, 1, 3, 7, 2, 4]",100,512,12
517,0,6.0,20.893559999999994,"[1, 4, 0, 3, 3, 4, 4, 2]",100,512,13
518,1,6.0,20.894604199999996,"[1, 4, 0, 3, 3, 4, 4, 2]",100,512,13
519,2,6.0,21.052482299999994,"[1, 4, 0, 3, 3, 4, 4, 2]",100,512,13
520,4,5.0,21.208487999999996,"[1, 4, 0, 3, 3, 4, 2, 2]",100,512,13
521,8,5.0,21.368176599999998,"[1, 4, 0, 3, 3, 4, 2, 2]",100,512,13
522,16,3.0,21.5259066,"[1, 4, 0, 0, 3, 4, 2, 7]",100,512,13
523,32,2.0,21.694755699999995,"[1, 4, 0, 0, 3, 5, 2, 7]",100,512,13
524,64,2.0,21.870979499999997,"[1, 4, 0, 0, 3, 5, 2, 7]",100,512,13
525,128,2.0,22.074638199999995,"[1, 4, 0, 0, 3, 5, 2, 7]",100,512,13
526,256,2.0,22.3266632,"[1, 4, 0, 0, 3, 5, 2, 7]",100,512,13
527,512,2.0,22.672667499999996,"[1, 4, 0, 0, 3, 5, 2, 7]",100,512,13
528,0,9.0,22.828988499999994,"[2, 3, 7, 5, 3, 2, 7, 0]",100,512,14
529,1,7.0,22.830286599999994,"[2, 1, 7, 5, 3, 2, 7, 0]",100,512,14
530,2,7.0,22.990088299999996,"[2, 1, 7, 5, 3, 2, 7, 0]",100,512,14
531,4,6.0,23.152370499999996,"[2, 1, 7, 5, 3, 5, 7, 0]",100,512,14
532,8,4.0,23.314087099999995,"[2, 1, 7, 6, 3, 5, 7, 4]",100,512,14
533,16,4.0,23.476020299999995,"[2, 1, 7, 6, 3, 5, 7, 4]",100,512,14
534,32,3.0,23.645455299999995,"[2, 1, 7, 6, 3, 0, 7, 4]",100,512,14
535,64,3.0,23.824902699999996,"[2, 1, 7, 6, 3, 0, 7, 4]",100,512,14
536,128,2.0,24.035424499999998,"[2, 1, 6, 6, 3, 0, 7, 4]",100,512,14
537,256,2.0,24.290141499999997,"[2, 1, 6, 6, 3, 0, 7, 4]",100,512,14
538,512,2.0,24.643502899999994,"[2, 1, 6, 6, 3, 0, 7, 4]",100,512,14
539,0,3.0,24.802892799999995,"[1, 4, 7, 0, 6, 7, 2, 6]",100,512,15
540,1,3.0,24.804032199999995,"[1, 4, 7, 0, 6, 7, 2, 6]",100,512,15
541,2,3.0,24.967379299999997,"[1, 4, 7, 0, 6, 7, 2, 6]",100,512,15
542,4,2.0,25.129776999999997,"[1, 4, 7, 0, 3, 7, 2, 6]",100,512,15
543,8,2.0,25.2955768,"[1, 4, 7, 0, 3, 7, 2, 6]",100,512,15
544,16,2.0,25.4609477,"[1, 4, 7, 0, 3, 7, 2, 6]",100,512,15
545,32,2.0,25.6338237,"[1, 4, 7, 0, 3, 7, 2, 6]",100,512,15
546,64,1.0,25.818198499999994,"[1, 4, 7, 0, 3, 5, 2, 6]",100,512,15
547,128,1.0,26.031019899999997,"[1, 4, 7, 0, 3, 5, 2, 6]",100,512,15
548,256,1.0,26.292442699999995,"[1, 4, 7, 0, 3, 5, 2, 6]",100,512,15
549,512,1.0,26.6616419,"[1, 4, 7, 0, 3, 5, 2, 6]",100,512,15
550,0,5.0,26.824441299999997,"[7, 5, 4, 0, 0, 3, 4, 1]",100,512,16
551,1,4.0,26.825797699999995,"[7, 5, 4, 6, 0, 3, 4, 1]",100,512,16
552,2,4.0,26.993664699999997,"[7, 5, 4, 6, 0, 3, 4, 1]",100,512,16
553,4,4.0,27.157957399999994,"[7, 5, 4, 6, 0, 3, 4, 1]",100,512,16
554,8,3.0,27.326190999999994,"[7, 5, 1, 6, 0, 3, 4, 1]",100,512,16
555,16,2.0,27.495282599999996,"[7, 5, 1, 6, 0, 3, 4, 4]",100,512,16
556,32,2.0,27.6738328,"[7, 5, 1, 6, 0, 3, 4, 4]",100,512,16
557,64,1.0,27.8624023,"[7, 5, 1, 6, 0, 3, 7, 4]",100,512,16
558,128,1.0,28.083138899999994,"[7, 5, 1, 6, 0, 3, 7, 4]",100,512,16
559,256,0.0,28.271070800000004,"[2, 5, 1, 6, 0, 3, 7, 4]",100,512,16
560,512,0.0,28.271070800000004,"[2, 5, 1, 6, 0, 3, 7, 4]",100,512,16
