,Iteration,Time,Fitness,Temperature,max_iters
378,378,0.23309329999999973,7.0,10,8192
379,379,0.23386590000000007,6.0,10,8192
380,380,0.23463639999999986,5.0,10,8192
381,381,0.2353989999999997,5.0,10,8192
382,382,0.23618819999999952,4.0,10,8192
383,383,0.23697599999999985,7.0,10,8192
384,384,0.23773259999999974,6.0,10,8192
385,385,0.23850289999999985,6.0,10,8192
386,386,0.23927070000000006,6.0,10,8192
387,387,0.24004489999999956,5.0,10,8192
388,388,0.2404974999999996,6.0,10,8192
389,389,0.24134490000000008,7.0,10,8192
390,390,0.24226970000000003,7.0,10,8192
391,391,0.2431293999999995,7.0,10,8192
392,392,0.24410459999999956,7.0,10,8192
393,393,0.2449087999999997,8.0,10,8192
394,394,0.24567939999999977,8.0,10,8192
395,395,0.24645099999999998,8.0,10,8192
396,396,0.24689579999999944,6.0,10,8192
397,397,0.24766239999999984,7.0,10,8192
398,398,0.2484253999999999,7.0,10,8192
399,399,0.2492198000000001,6.0,10,8192
400,400,0.24999689999999974,6.0,10,8192
401,401,0.25076089999999995,3.0,10,8192
402,402,0.25121179999999965,4.0,10,8192
403,403,0.2519775999999996,4.0,10,8192
404,404,0.25274369999999946,4.0,10,8192
405,405,0.25318949999999996,4.0,10,8192
406,406,0.25397639999999955,8.0,10,8192
407,407,0.2547218,8.0,10,8192
408,408,0.2555143000000002,8.0,10,8192
409,409,0.2562700999999996,5.0,10,8192
410,410,0.2570324999999998,5.0,10,8192
411,411,0.2577883999999995,5.0,10,8192
412,412,0.25858809999999943,5.0,10,8192
413,413,0.2590346999999995,4.0,10,8192
414,414,0.2597761999999997,7.0,10,8192
415,415,0.2608427,6.0,10,8192
416,416,0.2617729,3.0,10,8192
417,417,0.26295769999999985,3.0,10,8192
418,418,0.2638725000000002,3.0,10,8192
419,419,0.2643749999999998,3.0,10,8192
420,420,0.2648139999999999,5.0,10,8192
421,421,0.2658029000000002,6.0,10,8192
422,422,0.2667581000000001,6.0,10,8192
423,423,0.2676769000000001,7.0,10,8192
424,424,0.2682414999999998,5.0,10,8192
425,425,0.26916070000000003,5.0,10,8192
426,426,0.2700726000000002,5.0,10,8192
427,427,0.2706008,5.0,10,8192
428,428,0.2711378999999998,5.0,10,8192
429,429,0.27166679999999976,5.0,10,8192
430,430,0.2722053999999994,5.0,10,8192
431,431,0.2731189999999999,5.0,10,8192
432,432,0.2736481999999998,5.0,10,8192
433,433,0.27457109999999973,4.0,10,8192
434,434,0.27548979999999945,4.0,10,8192
435,435,0.2764390999999997,3.0,10,8192
436,436,0.2769754999999994,3.0,10,8192
437,437,0.2778828999999994,3.0,10,8192
438,438,0.2784206,3.0,10,8192
439,439,0.2789550999999997,3.0,10,8192
440,440,0.27948709999999943,3.0,10,8192
441,441,0.2804055000000001,1.0,10,8192
442,442,0.2809395999999995,4.0,10,8192
443,443,0.2818552999999997,4.0,10,8192
444,444,0.28277179999999946,5.0,10,8192
445,445,0.2833127000000002,5.0,10,8192
446,446,0.2842308999999994,5.0,10,8192
447,447,0.28516010000000014,5.0,10,8192
448,448,0.28569060000000013,5.0,10,8192
449,449,0.2862811999999999,5.0,10,8192
450,450,0.28681899999999994,5.0,10,8192
451,451,0.28774139999999937,5.0,10,8192
452,452,0.28827310000000006,5.0,10,8192
453,453,0.2888002999999997,7.0,10,8192
454,454,0.28929879999999963,7.0,10,8192
455,455,0.2901022999999996,7.0,10,8192
456,456,0.29090570000000016,7.0,10,8192
457,457,0.2914119999999998,8.0,10,8192
458,458,0.2918791999999999,7.0,10,8192
459,459,0.2926907000000001,7.0,10,8192
460,460,0.29349289999999995,7.0,10,8192
461,461,0.2942678999999999,7.0,10,8192
462,462,0.2946816000000001,5.0,10,8192
463,463,0.2954028999999996,6.0,10,8192
464,464,0.29613169999999966,6.0,10,8192
465,465,0.2968457999999994,6.0,10,8192
466,466,0.2973121999999999,4.0,10,8192
467,467,0.29804079999999944,4.0,10,8192
468,468,0.29874869999999953,4.0,10,8192
469,469,0.29916730000000014,4.0,10,8192
470,470,0.2998411999999999,5.0,10,8192
471,471,0.30024199999999945,5.0,10,8192
472,472,0.3008972000000001,5.0,10,8192
473,473,0.3012815999999998,4.0,10,8192
474,474,0.30194009999999993,4.0,10,8192
475,475,0.30263459999999975,4.0,10,8192
476,476,0.30301909999999976,4.0,10,8192
477,477,0.3034007999999999,4.0,10,8192
478,478,0.30405909999999947,4.0,10,8192
479,479,0.30444380000000004,4.0,10,8192
480,480,0.3048299999999995,6.0,10,8192
481,481,0.3055017000000002,6.0,10,8192
482,482,0.30616460000000023,5.0,10,8192
483,483,0.3065506999999994,5.0,10,8192
484,484,0.30723160000000016,5.0,10,8192
485,485,0.30789540000000004,5.0,10,8192
486,486,0.3085625999999997,6.0,10,8192
487,487,0.30928129999999987,7.0,10,8192
488,488,0.30996409999999974,6.0,10,8192
489,489,0.3106401000000001,6.0,10,8192
490,490,0.3113142999999998,5.0,10,8192
491,491,0.3117053999999997,4.0,10,8192
492,492,0.3123767000000002,4.0,10,8192
493,493,0.3282320999999997,4.0,10,8192
494,494,0.3289217999999994,4.0,10,8192
495,495,0.3293275999999996,4.0,10,8192
496,496,0.32972509999999966,4.0,10,8192
497,497,0.33041589999999976,4.0,10,8192
498,498,0.3310977999999998,4.0,10,8192
499,499,0.3317722000000001,4.0,10,8192
500,500,0.33217030000000003,4.0,10,8192
501,501,0.3328456000000002,4.0,10,8192
502,502,0.3335256999999996,4.0,10,8192
503,503,0.3339194999999999,4.0,10,8192
504,504,0.3344109999999998,4.0,10,8192
505,505,0.3351375999999999,4.0,10,8192
506,506,0.3355514999999998,4.0,10,8192
507,507,0.33625589999999983,4.0,10,8192
508,508,0.3369772000000002,4.0,10,8192
509,509,0.3376975999999998,4.0,10,8192
510,510,0.33818100000000006,4.0,10,8192
511,511,0.33891680000000024,4.0,10,8192
512,512,0.3396596999999999,4.0,10,8192
513,513,0.34039629999999965,4.0,10,8192
514,514,0.34082439999999936,4.0,10,8192
515,515,0.3415648999999994,4.0,10,8192
516,516,0.3420063,4.0,10,8192
517,517,0.3424387000000002,4.0,10,8192
518,518,0.3428749999999998,4.0,10,8192
519,519,0.3433101999999999,4.0,10,8192
520,520,0.3437376999999997,3.0,10,8192
521,521,0.34418079999999973,3.0,10,8192
522,522,0.34491570000000005,3.0,10,8192
523,523,0.3453493000000001,3.0,10,8192
524,524,0.3457754999999998,3.0,10,8192
525,525,0.3462093999999998,3.0,10,8192
526,526,0.3466621999999995,3.0,10,8192
527,527,0.34725519999999976,3.0,10,8192
528,528,0.3477367,3.0,10,8192
529,529,0.34817649999999967,3.0,10,8192
530,530,0.3486094999999998,4.0,10,8192
531,531,0.3490799999999994,3.0,10,8192
532,532,0.34982789999999975,3.0,10,8192
533,533,0.35057819999999973,3.0,10,8192
534,534,0.35104019999999947,3.0,10,8192
535,535,0.35148409999999997,3.0,10,8192
536,536,0.3522478000000002,3.0,10,8192
537,537,0.3526799999999999,3.0,10,8192
538,538,0.3531181999999995,3.0,10,8192
539,539,0.35355300000000023,3.0,10,8192
540,540,0.3543083999999994,3.0,10,8192
541,541,0.3550568999999997,3.0,10,8192
542,542,0.3554891999999996,3.0,10,8192
543,543,0.35591829999999947,3.0,10,8192
544,544,0.35669369999999967,3.0,10,8192
545,545,0.35717699999999963,3.0,10,8192
546,546,0.35775529999999955,3.0,10,8192
547,547,0.35829719999999954,3.0,10,8192
548,548,0.3587848999999994,3.0,10,8192
549,549,0.3593568999999994,3.0,10,8192
550,550,0.3598154,3.0,10,8192
551,551,0.36026909999999956,2.0,10,8192
552,552,0.3607153999999997,3.0,10,8192
553,553,0.3614811000000002,3.0,10,8192
554,554,0.36224579999999973,3.0,10,8192
555,555,0.3630067999999995,3.0,10,8192
556,556,0.36376050000000015,3.0,10,8192
557,557,0.36421079999999995,3.0,10,8192
558,558,0.36465289999999984,3.0,10,8192
559,559,0.36510189999999954,3.0,10,8192
560,560,0.36554309999999957,3.0,10,8192
561,561,0.3659881999999999,3.0,10,8192
562,562,0.3664307,3.0,10,8192
563,563,0.36719809999999997,2.0,10,8192
564,564,0.3676416999999996,2.0,10,8192
565,565,0.36839739999999965,2.0,10,8192
566,566,0.3688455999999998,2.0,10,8192
567,567,0.36932559999999937,2.0,10,8192
568,568,0.3697807999999996,2.0,10,8192
569,569,0.3702926999999998,2.0,10,8192
570,570,0.3708123999999997,2.0,10,8192
571,571,0.37131849999999966,2.0,10,8192
572,572,0.3717910999999998,2.0,10,8192
573,573,0.37227659999999974,2.0,10,8192
574,574,0.3727649999999998,2.0,10,8192
575,575,0.3732796999999999,2.0,10,8192
576,576,0.37398009999999937,2.0,10,8192
577,577,0.3745012999999999,2.0,10,8192
578,578,0.3750148999999996,2.0,10,8192
579,579,0.3755149999999996,2.0,10,8192
580,580,0.37599839999999984,2.0,10,8192
581,581,0.37647379999999986,2.0,10,8192
582,582,0.37695769999999973,2.0,10,8192
583,583,0.3777427000000002,0.0,10,8192
584,584,0.37819650000000005,8.0,50,8192
585,585,0.37895799999999946,5.0,50,8192
586,586,0.000516500000000697,5.0,50,8192
587,587,0.001714699999999958,5.0,50,8192
588,588,0.021376500000000576,5.0,50,8192
589,589,0.04125630000000058,5.0,50,8192
590,590,0.04209390000000024,8.0,50,8192
591,591,0.06171910000000036,5.0,50,8192
592,592,0.06264640000000021,7.0,50,8192
593,593,0.063523,5.0,50,8192
594,594,0.06445460000000036,5.0,50,8192
595,595,0.08810889999999993,7.0,50,8192
596,596,0.08919480000000046,6.0,50,8192
597,597,0.09025010000000044,4.0,50,8192
598,598,0.09118739999999992,5.0,50,8192
599,599,0.09211439999999982,5.0,50,8192
600,600,0.09304179999999995,6.0,50,8192
601,601,0.09396950000000004,6.0,50,8192
602,602,0.09490249999999989,6.0,50,8192
603,603,0.11754890000000007,6.0,50,8192
604,604,0.11856610000000067,6.0,50,8192
605,605,0.11959549999999997,5.0,50,8192
606,606,0.12050070000000002,8.0,50,8192
607,607,0.12131290000000039,9.0,50,8192
608,608,0.12210680000000007,8.0,50,8192
609,609,0.12291450000000026,9.0,50,8192
610,610,0.12371750000000059,7.0,50,8192
611,611,0.1245156000000005,6.0,50,8192
612,612,0.12531180000000042,7.0,50,8192
613,613,0.1260191000000006,4.0,50,8192
614,614,0.1267194000000007,3.0,50,8192
615,615,0.12743220000000033,3.0,50,8192
616,616,0.12813630000000042,5.0,50,8192
617,617,0.12884100000000043,5.0,50,8192
618,618,0.12955000000000005,5.0,50,8192
619,619,0.1478723000000004,6.0,50,8192
620,620,0.14873150000000024,9.0,50,8192
621,621,0.1495861000000005,8.0,50,8192
622,622,0.15043410000000002,8.0,50,8192
623,623,0.15128960000000014,8.0,50,8192
624,624,0.1521423000000004,9.0,50,8192
625,625,0.15294469999999993,7.0,50,8192
626,626,0.15374320000000008,8.0,50,8192
627,627,0.1545331000000001,7.0,50,8192
628,628,0.15531300000000048,6.0,50,8192
629,629,0.1561035000000004,6.0,50,8192
630,630,0.1568814999999999,5.0,50,8192
631,631,0.15766100000000005,6.0,50,8192
632,632,0.15844150000000035,6.0,50,8192
633,633,0.15922180000000008,3.0,50,8192
634,634,0.160018,4.0,50,8192
635,635,0.16081520000000005,6.0,50,8192
636,636,0.16160880000000066,6.0,50,8192
637,637,0.1623967000000004,7.0,50,8192
