,Iteration,Time,Fitness,Temperature,max_iters
1149,1149,0.22746020000000122,8.0,250,8192
1150,1150,0.22769810000000135,9.0,250,8192
1151,1151,0.2279592000000008,8.0,250,8192
1152,1152,0.22812000000000054,8.0,250,8192
1153,1153,0.22835470000000058,7.0,250,8192
1154,1154,0.22858650000000047,7.0,250,8192
1155,1155,0.22881880000000088,7.0,250,8192
1156,1156,0.22905960000000114,6.0,250,8192
1157,1157,0.22929400000000122,7.0,250,8192
1158,1158,0.22952550000000116,7.0,250,8192
1159,1159,0.22975940000000072,7.0,250,8192
1160,1160,0.23005600000000115,7.0,250,8192
1161,1161,0.2302906,7.0,250,8192
1162,1162,0.23052450000000135,7.0,250,8192
1163,1163,0.23068169999999988,6.0,250,8192
1164,1164,0.23092410000000108,5.0,250,8192
1165,1165,0.23116300000000045,5.0,250,8192
1166,1166,0.23139960000000137,5.0,250,8192
1167,1167,0.2316351000000001,5.0,250,8192
1168,1168,0.23186480000000032,4.0,250,8192
1169,1169,0.23210340000000151,4.0,250,8192
1170,1170,0.2323384000000015,5.0,250,8192
1171,1171,0.2325747000000007,6.0,250,8192
1172,1172,0.23280990000000124,7.0,250,8192
1173,1173,0.23315570000000108,10.0,250,8192
1174,1174,0.23344190000000076,10.0,250,8192
1175,1175,0.23372160000000086,9.0,250,8192
1176,1176,0.23410609999999998,9.0,250,8192
1177,1177,0.23454010000000025,9.0,250,8192
1178,1178,0.23481180000000101,7.0,250,8192
1179,1179,0.23521520000000073,7.0,250,8192
1180,1180,0.2355577000000011,7.0,250,8192
1181,1181,0.23587649999999982,7.0,250,8192
1182,1182,0.23665249999999993,6.0,250,8192
1183,1183,0.23703880000000055,7.0,250,8192
1184,1184,0.23728570000000104,7.0,250,8192
1185,1185,0.23752620000000135,7.0,250,8192
1186,1186,0.23776620000000115,8.0,250,8192
1187,1187,0.2380115000000007,9.0,250,8192
1188,1188,0.2382503000000007,9.0,250,8192
1189,1189,0.23848620000000054,9.0,250,8192
1190,1190,0.23872180000000043,7.0,250,8192
1191,1191,0.23896930000000083,8.0,250,8192
1192,1192,0.23920710000000156,7.0,250,8192
1193,1193,0.2394431000000008,7.0,250,8192
1194,1194,0.239600900000001,6.0,250,8192
1195,1195,0.23983180000000104,6.0,250,8192
1196,1196,0.24007560000000083,7.0,250,8192
1197,1197,0.2403076000000013,8.0,250,8192
1198,1198,0.24054019999999987,6.0,250,8192
1199,1199,0.2407736000000007,5.0,250,8192
1200,1200,0.24101910000000082,5.0,250,8192
1201,1201,0.2412554,5.0,250,8192
1202,1202,0.2414896000000013,4.0,250,8192
1203,1203,0.24172030000000078,2.0,250,8192
1204,1204,0.24195680000000053,4.0,250,8192
1205,1205,0.2421918999999999,4.0,250,8192
1206,1206,0.24242710000000045,5.0,250,8192
1207,1207,0.24265820000000105,5.0,250,8192
1208,1208,0.24289710000000042,4.0,250,8192
1209,1209,0.24317730000000104,4.0,250,8192
1210,1210,0.24341420000000014,5.0,250,8192
1211,1211,0.24364830000000026,5.0,250,8192
1212,1212,0.24388430000000128,5.0,250,8192
1213,1213,0.2442176000000007,6.0,250,8192
1214,1214,0.2444575000000011,8.0,250,8192
1215,1215,0.24469580000000057,6.0,250,8192
1216,1216,0.24485440000000125,6.0,250,8192
1217,1217,0.24510050000000128,6.0,250,8192
1218,1218,0.24533810000000145,6.0,250,8192
1219,1219,0.24557350000000078,5.0,250,8192
1220,1220,0.24580420000000025,4.0,250,8192
1221,1221,0.24601450000000114,6.0,250,8192
1222,1222,0.2462534000000005,4.0,250,8192
1223,1223,0.24641350000000095,4.0,250,8192
1224,1224,0.2466468000000006,4.0,250,8192
1225,1225,0.24688290000000102,5.0,250,8192
1226,1226,0.24714980000000075,3.0,250,8192
1227,1227,0.24739490000000153,4.0,250,8192
1228,1228,0.2476364000000011,3.0,250,8192
1229,1229,0.24779750000000078,3.0,250,8192
1230,1230,0.24805600000000005,4.0,250,8192
1231,1231,0.24829480000000004,3.0,250,8192
1232,1232,0.24853400000000114,4.0,250,8192
1233,1233,0.24876780000000132,4.0,250,8192
1234,1234,0.24901620000000158,3.0,250,8192
1235,1235,0.24925590000000142,3.0,250,8192
1236,1236,0.24948960000000042,3.0,250,8192
1237,1237,0.24972540000000087,4.0,250,8192
1238,1238,0.24996810000000025,4.0,250,8192
1239,1239,0.2502032000000014,3.0,250,8192
1240,1240,0.25043910000000125,1.0,250,8192
1241,1241,0.2506757000000004,3.0,250,8192
1242,1242,0.2509212000000005,1.0,250,8192
1243,1243,0.2511620000000008,2.0,250,8192
1244,1244,0.2513961000000009,2.0,250,8192
1245,1245,0.2516323000000007,2.0,250,8192
1246,1246,0.25188200000000016,1.0,250,8192
1247,1247,0.25215239999999994,0.0,250,8192
1248,1248,0.2524069999999998,5.0,500,8192
1249,1249,0.2527373000000015,3.0,500,8192
1250,1250,0.2529969000000012,4.0,500,8192
1251,1251,0.2532412000000015,4.0,500,8192
1252,1252,0.2534807000000008,5.0,500,8192
1253,1253,0.00020890000000051145,4.0,500,8192
1254,1254,0.0008528999999999343,5.0,500,8192
1255,1255,0.02022550000000045,7.0,500,8192
1256,1256,0.04383580000000009,8.0,500,8192
1257,1257,0.04410249999999927,8.0,500,8192
1258,1258,0.0643583999999997,10.0,500,8192
1259,1259,0.06461700000000015,10.0,500,8192
1260,1260,0.06486830000000054,10.0,500,8192
1261,1261,0.06512009999999968,9.0,500,8192
1262,1262,0.0853470000000005,9.0,500,8192
1263,1263,0.08561320000000094,9.0,500,8192
1264,1264,0.0858623999999999,9.0,500,8192
1265,1265,0.08611080000000015,9.0,500,8192
1266,1266,0.0863593999999992,8.0,500,8192
1267,1267,0.08660109999999932,8.0,500,8192
1268,1268,0.08684949999999958,9.0,500,8192
1269,1269,0.08709690000000059,10.0,500,8192
1270,1270,0.10875380000000057,9.0,500,8192
1271,1271,0.1090201000000004,10.0,500,8192
1272,1272,0.10927069999999972,12.0,500,8192
1273,1273,0.10951909999999998,11.0,500,8192
1274,1274,0.10976699999999973,10.0,500,8192
1275,1275,0.1100121999999999,11.0,500,8192
1276,1276,0.1102634000000009,11.0,500,8192
1277,1277,0.11050950000000093,10.0,500,8192
1278,1278,0.11075780000000002,9.0,500,8192
1279,1279,0.11099980000000009,10.0,500,8192
1280,1280,0.11123949999999994,8.0,500,8192
1281,1281,0.11147990000000085,8.0,500,8192
1282,1282,0.11171550000000074,7.0,500,8192
1283,1283,0.11194850000000045,6.0,500,8192
1284,1284,0.1121767000000009,5.0,500,8192
1285,1285,0.11241170000000089,5.0,500,8192
1286,1286,0.13274709999999956,5.0,500,8192
1287,1287,0.13301490000000094,5.0,500,8192
1288,1288,0.13326709999999942,5.0,500,8192
1289,1289,0.13351120000000094,4.0,500,8192
1290,1290,0.13375470000000078,5.0,500,8192
1291,1291,0.1340021,5.0,500,8192
1292,1292,0.1342529999999993,5.0,500,8192
1293,1293,0.13450210000000062,5.0,500,8192
1294,1294,0.13475000000000037,4.0,500,8192
1295,1295,0.13499179999999988,5.0,500,8192
1296,1296,0.13524270000000094,5.0,500,8192
1297,1297,0.1354898999999996,6.0,500,8192
1298,1298,0.13573470000000043,6.0,500,8192
1299,1299,0.1359806999999993,7.0,500,8192
1300,1300,0.1362248000000008,6.0,500,8192
1301,1301,0.13647130000000018,8.0,500,8192
1302,1302,0.1367174999999996,8.0,500,8192
1303,1303,0.13696539999999935,6.0,500,8192
1304,1304,0.13721239999999923,5.0,500,8192
1305,1305,0.1374563000000002,5.0,500,8192
1306,1306,0.13769779999999976,3.0,500,8192
1307,1307,0.1379418999999995,4.0,500,8192
1308,1308,0.13818550000000052,3.0,500,8192
1309,1309,0.13848839999999996,4.0,500,8192
1310,1310,0.1387204000000004,4.0,500,8192
1311,1311,0.13894999999999946,3.0,500,8192
1312,1312,0.13917439999999992,4.0,500,8192
1313,1313,0.1394061999999998,4.0,500,8192
1314,1314,0.13962820000000065,3.0,500,8192
1315,1315,0.13985450000000021,2.0,500,8192
1316,1316,0.1400857000000002,4.0,500,8192
1317,1317,0.14031600000000033,6.0,500,8192
1318,1318,0.16072029999999948,5.0,500,8192
1319,1319,0.16097189999999983,6.0,500,8192
1320,1320,0.16120429999999963,7.0,500,8192
1321,1321,0.1614400000000007,8.0,500,8192
1322,1322,0.1616730999999998,8.0,500,8192
1323,1323,0.16190379999999926,8.0,500,8192
1324,1324,0.16213300000000075,8.0,500,8192
1325,1325,0.1623695999999999,8.0,500,8192
1326,1326,0.16260019999999997,8.0,500,8192
1327,1327,0.16282580000000024,7.0,500,8192
1328,1328,0.16305230000000037,7.0,500,8192
1329,1329,0.16328219999999938,6.0,500,8192
1330,1330,0.16350970000000054,6.0,500,8192
1331,1331,0.16373560000000076,5.0,500,8192
1332,1332,0.16395939999999953,5.0,500,8192
1333,1333,0.1641831000000007,5.0,500,8192
1334,1334,0.16441370000000077,4.0,500,8192
1335,1335,0.16463509999999992,7.0,500,8192
1336,1336,0.1648631999999992,7.0,500,8192
1337,1337,0.1650880000000008,7.0,500,8192
1338,1338,0.16532319999999956,7.0,500,8192
1339,1339,0.16555360000000086,7.0,500,8192
1340,1340,0.1657781000000007,8.0,500,8192
1341,1341,0.16600509999999957,7.0,500,8192
1342,1342,0.16623779999999932,7.0,500,8192
1343,1343,0.16646599999999978,5.0,500,8192
1344,1344,0.1666931999999992,6.0,500,8192
1345,1345,0.16692029999999924,7.0,500,8192
1346,1346,0.16714879999999965,8.0,500,8192
1347,1347,0.1673758000000003,10.0,500,8192
1348,1348,0.16760460000000066,11.0,500,8192
1349,1349,0.16782839999999943,10.0,500,8192
1350,1350,0.16805240000000055,9.0,500,8192
1351,1351,0.16828240000000072,7.0,500,8192
1352,1352,0.16850950000000076,7.0,500,8192
1353,1353,0.16873570000000093,6.0,500,8192
1354,1354,0.1689626999999998,6.0,500,8192
1355,1355,0.1691836999999996,6.0,500,8192
1356,1356,0.16941000000000095,6.0,500,8192
1357,1357,0.1696325999999999,7.0,500,8192
1358,1358,0.16985889999999948,7.0,500,8192
1359,1359,0.17008150000000022,7.0,500,8192
1360,1360,0.17038209999999943,9.0,500,8192
1361,1361,0.17062080000000002,9.0,500,8192
1362,1362,0.17084990000000033,9.0,500,8192
1363,1363,0.17107900000000065,8.0,500,8192
1364,1364,0.17131069999999937,8.0,500,8192
1365,1365,0.1715371000000001,8.0,500,8192
1366,1366,0.17176599999999986,10.0,500,8192
1367,1367,0.17199229999999943,10.0,500,8192
1368,1368,0.17222259999999956,9.0,500,8192
1369,1369,0.17244789999999988,8.0,500,8192
1370,1370,0.1726763000000009,9.0,500,8192
1371,1371,0.1729049000000007,9.0,500,8192
1372,1372,0.1731303999999998,10.0,500,8192
1373,1373,0.1733615000000004,10.0,500,8192
1374,1374,0.17358420000000052,10.0,500,8192
1375,1375,0.17380589999999962,9.0,500,8192
1376,1376,0.17403119999999994,10.0,500,8192
1377,1377,0.1742606000000002,10.0,500,8192
1378,1378,0.17448940000000057,8.0,500,8192
1379,1379,0.17471759999999925,7.0,500,8192
1380,1380,0.17494540000000036,8.0,500,8192
1381,1381,0.1751693999999997,7.0,500,8192
1382,1382,0.19560599999999972,7.0,500,8192
1383,1383,0.19588000000000072,7.0,500,8192
1384,1384,0.1961303000000001,7.0,500,8192
1385,1385,0.19637950000000082,8.0,500,8192
1386,1386,0.1966297000000008,5.0,500,8192
1387,1387,0.19688000000000017,5.0,500,8192
1388,1388,0.19712759999999996,7.0,500,8192
1389,1389,0.1973824000000004,7.0,500,8192
1390,1390,0.19762829999999987,7.0,500,8192
1391,1391,0.1978788999999992,6.0,500,8192
1392,1392,0.19812300000000072,6.0,500,8192
1393,1393,0.19837369999999943,6.0,500,8192
1394,1394,0.19862230000000025,6.0,500,8192
1395,1395,0.19886939999999953,6.0,500,8192
1396,1396,0.19911940000000072,6.0,500,8192
1397,1397,0.1993665,6.0,500,8192
1398,1398,0.19961179999999956,5.0,500,8192
1399,1399,0.19986010000000043,7.0,500,8192
1400,1400,0.20011019999999924,7.0,500,8192
1401,1401,0.2003610000000009,7.0,500,8192
1402,1402,0.20060879999999948,5.0,500,8192
1403,1403,0.2008580999999996,6.0,500,8192
1404,1404,0.2011018999999994,5.0,500,8192
1405,1405,0.20135080000000016,6.0,500,8192
1406,1406,0.20159519999999986,7.0,500,8192
1407,1407,0.20184380000000068,7.0,500,8192
1408,1408,0.20208919999999964,6.0,500,8192
1409,1409,0.20237589999999983,6.0,500,8192
1410,1410,0.2026059,5.0,500,8192
1411,1411,0.20283689999999943,6.0,500,8192
1412,1412,0.20306740000000012,5.0,500,8192
1413,1413,0.20338429999999974,6.0,500,8192
1414,1414,0.20362279999999977,7.0,500,8192
1415,1415,0.20385289999999934,10.0,500,8192
1416,1416,0.20408029999999933,9.0,500,8192
1417,1417,0.20431379999999955,7.0,500,8192
1418,1418,0.20453930000000042,8.0,500,8192
1419,1419,0.20476730000000032,10.0,500,8192
1420,1420,0.2049953999999996,11.0,500,8192
1421,1421,0.20522700000000071,11.0,500,8192
1422,1422,0.20546120000000023,9.0,500,8192
1423,1423,0.20568540000000013,8.0,500,8192
1424,1424,0.20591319999999946,7.0,500,8192
1425,1425,0.20614109999999997,6.0,500,8192
1426,1426,0.20637170000000005,5.0,500,8192
1427,1427,0.20660140000000027,5.0,500,8192
1428,1428,0.20682709999999993,5.0,500,8192
1429,1429,0.2070495999999995,5.0,500,8192
1430,1430,0.20727570000000028,5.0,500,8192
1431,1431,0.2075016999999999,5.0,500,8192
1432,1432,0.20772410000000008,5.0,500,8192
1433,1433,0.20795780000000086,4.0,500,8192
1434,1434,0.2081849000000009,5.0,500,8192
1435,1435,0.20841749999999948,6.0,500,8192
1436,1436,0.20864689999999975,6.0,500,8192
1437,1437,0.20887560000000072,8.0,500,8192
1438,1438,0.20910190000000028,8.0,500,8192
1439,1439,0.20932879999999976,7.0,500,8192
1440,1440,0.20956070000000082,8.0,500,8192
1441,1441,0.20979170000000025,8.0,500,8192
1442,1442,0.21002400000000065,8.0,500,8192
1443,1443,0.2102643000000004,6.0,500,8192
1444,1444,0.21049819999999997,5.0,500,8192
1445,1445,0.21072820000000014,5.0,500,8192
1446,1446,0.21096059999999994,4.0,500,8192
1447,1447,0.2111982999999995,7.0,500,8192
1448,1448,0.21144190000000052,7.0,500,8192
1449,1449,0.21167110000000022,8.0,500,8192
1450,1450,0.2118978000000009,7.0,500,8192
1451,1451,0.2121297000000002,7.0,500,8192
1452,1452,0.21236320000000042,6.0,500,8192
1453,1453,0.21259680000000003,5.0,500,8192
1454,1454,0.21283140000000067,4.0,500,8192
1455,1455,0.21306419999999981,2.0,500,8192
1456,1456,0.21329650000000022,2.0,500,8192
1457,1457,0.2135303000000004,3.0,500,8192
1458,1458,0.21376099999999987,4.0,500,8192
1459,1459,0.21399079999999948,4.0,500,8192
1460,1460,0.21422220000000003,4.0,500,8192
1461,1461,0.21454830000000058,3.0,500,8192
1462,1462,0.21478980000000014,3.0,500,8192
1463,1463,0.21502659999999985,3.0,500,8192
1464,1464,0.21526420000000002,2.0,500,8192
1465,1465,0.2154998999999993,3.0,500,8192
1466,1466,0.2157342,4.0,500,8192
1467,1467,0.2159632000000009,3.0,500,8192
1468,1468,0.21619850000000085,4.0,500,8192
1469,1469,0.21643150000000055,4.0,500,8192
1470,1470,0.2166598000000004,6.0,500,8192
1471,1471,0.21689300000000067,7.0,500,8192
1472,1472,0.21716340000000045,6.0,500,8192
1473,1473,0.2174396999999999,6.0,500,8192
1474,1474,0.2176720000000003,7.0,500,8192
1475,1475,0.21790589999999987,6.0,500,8192
1476,1476,0.2181387000000008,6.0,500,8192
1477,1477,0.21841700000000053,6.0,500,8192
1478,1478,0.21864850000000047,5.0,500,8192
1479,1479,0.21888369999999924,5.0,500,8192
1480,1480,0.2191194000000003,4.0,500,8192
1481,1481,0.21940030000000021,3.0,500,8192
1482,1482,0.2196358000000007,3.0,500,8192
1483,1483,0.21986919999999976,5.0,500,8192
1484,1484,0.22010030000000036,4.0,500,8192
1485,1485,0.2203754,6.0,500,8192
1486,1486,0.22060530000000078,6.0,500,8192
1487,1487,0.22083740000000063,7.0,500,8192
1488,1488,0.2210706000000009,6.0,500,8192
1489,1489,0.22130849999999924,5.0,500,8192
1490,1490,0.22153860000000059,5.0,500,8192
1491,1491,0.2217715000000009,6.0,500,8192
1492,1492,0.22200409999999948,4.0,500,8192
1493,1493,0.22223989999999993,4.0,500,8192
1494,1494,0.22247070000000058,4.0,500,8192
1495,1495,0.22269879999999986,4.0,500,8192
1496,1496,0.22293269999999943,5.0,500,8192
1497,1497,0.22316660000000077,5.0,500,8192
1498,1498,0.22339870000000062,4.0,500,8192
1499,1499,0.22355409999999942,3.0,500,8192
1500,1500,0.22378800000000076,4.0,500,8192
1501,1501,0.2240214999999992,6.0,500,8192
1502,1502,0.22425780000000017,7.0,500,8192
1503,1503,0.22449160000000035,7.0,500,8192
1504,1504,0.22472209999999926,6.0,500,8192
1505,1505,0.22495020000000032,6.0,500,8192
1506,1506,0.2251814999999997,5.0,500,8192
1507,1507,0.22548369999999984,5.0,500,8192
1508,1508,0.22572620000000043,5.0,500,8192
1509,1509,0.22596189999999972,5.0,500,8192
1510,1510,0.2477551000000009,3.0,500,8192
1511,1511,0.2480335999999994,3.0,500,8192
1512,1512,0.24830039999999975,4.0,500,8192
1513,1513,0.24855750000000043,4.0,500,8192
1514,1514,0.24881300000000017,5.0,500,8192
1515,1515,0.24906819999999996,6.0,500,8192
1516,1516,0.2493312999999997,6.0,500,8192
1517,1517,0.24959040000000066,7.0,500,8192
1518,1518,0.2498465999999997,7.0,500,8192
1519,1519,0.25010390000000093,6.0,500,8192
1520,1520,0.2503662999999996,9.0,500,8192
1521,1521,0.25062179999999934,9.0,500,8192
1522,1522,0.2508727000000004,6.0,500,8192
1523,1523,0.2511138000000006,6.0,500,8192
1524,1524,0.2513600999999994,5.0,500,8192
1525,1525,0.25159159999999936,4.0,500,8192
1526,1526,0.2518249000000008,4.0,500,8192
1527,1527,0.2520571999999994,4.0,500,8192
1528,1528,0.25229709999999983,4.0,500,8192
1529,1529,0.2525323000000004,5.0,500,8192
1530,1530,0.25276039999999966,6.0,500,8192
1531,1531,0.2529873000000009,5.0,500,8192
1532,1532,0.25322910000000043,4.0,500,8192
1533,1533,0.25346580000000074,6.0,500,8192
1534,1534,0.2536986999999993,7.0,500,8192
1535,1535,0.2539338999999998,7.0,500,8192
1536,1536,0.25416599999999967,7.0,500,8192
1537,1537,0.2544024999999994,7.0,500,8192
1538,1538,0.2546280999999997,8.0,500,8192
1539,1539,0.25485940000000085,9.0,500,8192
1540,1540,0.2550915000000007,8.0,500,8192
1541,1541,0.2553315000000005,9.0,500,8192
1542,1542,0.25556549999999945,9.0,500,8192
1543,1543,0.25579839999999976,8.0,500,8192
1544,1544,0.25603139999999946,5.0,500,8192
1545,1545,0.25627320000000076,5.0,500,8192
1546,1546,0.2565042999999996,6.0,500,8192
1547,1547,0.25673420000000036,5.0,500,8192
1548,1548,0.2569657999999997,4.0,500,8192
1549,1549,0.2572633,5.0,500,8192
1550,1550,0.25751739999999934,5.0,500,8192
1551,1551,0.2577519000000006,6.0,500,8192
1552,1552,0.2579866000000006,6.0,500,8192
1553,1553,0.25822639999999986,6.0,500,8192
1554,1554,0.2584552999999996,5.0,500,8192
1555,1555,0.25868799999999936,6.0,500,8192
1556,1556,0.25892179999999954,6.0,500,8192
1557,1557,0.2591555000000003,8.0,500,8192
1558,1558,0.2594018000000009,7.0,500,8192
1559,1559,0.25963789999999953,8.0,500,8192
1560,1560,0.2598699999999994,8.0,500,8192
1561,1561,0.26010430000000007,8.0,500,8192
1562,1562,0.2603495999999996,8.0,500,8192
1563,1563,0.26058549999999947,9.0,500,8192
1564,1564,0.2608157999999996,8.0,500,8192
1565,1565,0.26104770000000066,8.0,500,8192
1566,1566,0.26128890000000027,7.0,500,8192
1567,1567,0.2615236000000003,7.0,500,8192
1568,1568,0.26175830000000033,6.0,500,8192
1569,1569,0.26199199999999934,5.0,500,8192
1570,1570,0.2622333999999995,5.0,500,8192
1571,1571,0.2624703000000004,5.0,500,8192
1572,1572,0.2627012999999998,5.0,500,8192
1573,1573,0.2629338000000008,5.0,500,8192
1574,1574,0.2631647000000008,6.0,500,8192
1575,1575,0.2634053999999999,5.0,500,8192
1576,1576,0.26364069999999984,5.0,500,8192
1577,1577,0.2638759999999998,5.0,500,8192
1578,1578,0.26411039999999986,6.0,500,8192
1579,1579,0.26435539999999946,5.0,500,8192
1580,1580,0.26459280000000085,5.0,500,8192
1581,1581,0.26482320000000037,3.0,500,8192
1582,1582,0.2650565999999994,4.0,500,8192
1583,1583,0.26529999999999987,4.0,500,8192
1584,1584,0.2655378000000006,5.0,500,8192
1585,1585,0.2657688999999994,5.0,500,8192
1586,1586,0.2660032000000001,4.0,500,8192
1587,1587,0.26624220000000065,4.0,500,8192
1588,1588,0.2664781000000005,4.0,500,8192
1589,1589,0.26671130000000076,3.0,500,8192
1590,1590,0.26694499999999977,3.0,500,8192
1591,1591,0.2672067000000009,4.0,500,8192
1592,1592,0.26754810000000084,4.0,500,8192
1593,1593,0.2678232000000005,4.0,500,8192
1594,1594,0.2680953000000006,3.0,500,8192
1595,1595,0.2683421999999993,3.0,500,8192
1596,1596,0.26857880000000023,2.0,500,8192
1597,1597,0.2688140000000008,2.0,500,8192
1598,1598,0.26904900000000076,2.0,500,8192
1599,1599,0.2692937999999998,3.0,500,8192
1600,1600,0.26952589999999965,4.0,500,8192
1601,1601,0.2697590999999999,4.0,500,8192
1602,1602,0.26998999999999995,4.0,500,8192
1603,1603,0.27025139999999936,3.0,500,8192
1604,1604,0.2704898999999994,3.0,500,8192
1605,1605,0.2707241000000007,4.0,500,8192
1606,1606,0.2709594000000006,4.0,500,8192
1607,1607,0.2712053000000001,4.0,500,8192
1608,1608,0.2714447,4.0,500,8192
1609,1609,0.27167610000000053,3.0,500,8192
1610,1610,0.27191089999999996,3.0,500,8192
1611,1611,0.2721479999999996,3.0,500,8192
1612,1612,0.27239140000000006,3.0,500,8192
1613,1613,0.2725488000000009,4.0,500,8192
1614,1614,0.2727838000000009,4.0,500,8192
1615,1615,0.27301480000000033,4.0,500,8192
1616,1616,0.27326039999999985,4.0,500,8192
1617,1617,0.27349719999999955,6.0,500,8192
1618,1618,0.2737312000000003,6.0,500,8192
1619,1619,0.2739691000000004,6.0,500,8192
1620,1620,0.2742143000000006,4.0,500,8192
1621,1621,0.27444990000000047,4.0,500,8192
1622,1622,0.2746841,4.0,500,8192
1623,1623,0.2749196000000005,3.0,500,8192
1624,1624,0.2751552000000004,3.0,500,8192
1625,1625,0.27539990000000003,2.0,500,8192
1626,1626,0.2756310000000006,2.0,500,8192
1627,1627,0.2758649999999996,3.0,500,8192
1628,1628,0.2760990000000003,3.0,500,8192
1629,1629,0.2763398000000006,2.0,500,8192
1630,1630,0.2765758999999992,2.0,500,8192
1631,1631,0.2768075999999997,3.0,500,8192
1632,1632,0.27704220000000035,4.0,500,8192
1633,1633,0.2773526999999998,3.0,500,8192
1634,1634,0.2775970000000001,4.0,500,8192
1635,1635,0.2778305999999997,4.0,500,8192
1636,1636,0.2780673,3.0,500,8192
1637,1637,0.2783137999999994,4.0,500,8192
1638,1638,0.2785504000000003,4.0,500,8192
1639,1639,0.27878250000000016,4.0,500,8192
1640,1640,0.2790184,3.0,500,8192
1641,1641,0.2792607999999994,3.0,500,8192
1642,1642,0.2794962000000005,3.0,500,8192
1643,1643,0.27972980000000014,2.0,500,8192
1644,1644,0.2799657,2.0,500,8192
1645,1645,0.28020960000000095,2.0,500,8192
1646,1646,0.28044509999999967,1.0,500,8192
1647,1647,0.2806847999999995,2.0,500,8192
1648,1648,0.2809223000000003,2.0,500,8192
1649,1649,0.2811546000000007,2.0,500,8192
1650,1650,0.28140370000000026,2.0,500,8192
1651,1651,0.2816407999999999,3.0,500,8192
1652,1652,0.2818734000000003,4.0,500,8192
1653,1653,0.28210849999999965,4.0,500,8192
1654,1654,0.28235160000000015,5.0,500,8192
1655,1655,0.2825898000000002,6.0,500,8192
1656,1656,0.28282639999999937,6.0,500,8192
1657,1657,0.28306129999999996,6.0,500,8192
1658,1658,0.2833048999999992,6.0,500,8192
1659,1659,0.28354490000000077,7.0,500,8192
1660,1660,0.2837802000000007,9.0,500,8192
1661,1661,0.2840176999999997,8.0,500,8192
1662,1662,0.2842626999999993,7.0,500,8192
1663,1663,0.2845013999999999,6.0,500,8192
1664,1664,0.2847374000000009,6.0,500,8192
1665,1665,0.28497349999999955,5.0,500,8192
1666,1666,0.2852169,5.0,500,8192
1667,1667,0.2854503000000008,5.0,500,8192
1668,1668,0.2856839999999998,5.0,500,8192
1669,1669,0.28591699999999953,4.0,500,8192
1670,1670,0.2861528999999994,4.0,500,8192
1671,1671,0.2863951,4.0,500,8192
1672,1672,0.2866318999999997,5.0,500,8192
1673,1673,0.28686919999999994,4.0,500,8192
1674,1674,0.2871044000000005,3.0,500,8192
1675,1675,0.28743300000000005,5.0,500,8192
1676,1676,0.2876819000000008,5.0,500,8192
1677,1677,0.28792110000000015,6.0,500,8192
1678,1678,0.2881596000000002,8.0,500,8192
1679,1679,0.2884001999999999,9.0,500,8192
1680,1680,0.28863289999999964,8.0,500,8192
1681,1681,0.28886909999999943,7.0,500,8192
1682,1682,0.28910639999999965,7.0,500,8192
1683,1683,0.28935150000000043,8.0,500,8192
1684,1684,0.2895903000000004,10.0,500,8192
1685,1685,0.28982889999999983,9.0,500,8192
1686,1686,0.2900627,7.0,500,8192
1687,1687,0.2903038999999996,5.0,500,8192
1688,1688,0.29054179999999974,6.0,500,8192
1689,1689,0.29077909999999996,4.0,500,8192
1690,1690,0.29101600000000083,2.0,500,8192
1691,1691,0.29125900000000016,1.0,500,8192
1692,1692,0.29149450000000066,1.0,500,8192
1693,1693,0.2917292000000007,1.0,500,8192
1694,1694,0.29196579999999983,3.0,500,8192
1695,1695,0.29221010000000014,2.0,500,8192
1696,1696,0.2924466999999993,3.0,500,8192
1697,1697,0.29268040000000006,4.0,500,8192
1698,1698,0.2928417999999997,5.0,500,8192
1699,1699,0.29300319999999935,5.0,500,8192
1700,1700,0.2932508000000009,5.0,500,8192
1701,1701,0.29348429999999937,5.0,500,8192
1702,1702,0.29372230000000066,4.0,500,8192
1703,1703,0.29396170000000055,5.0,500,8192
1704,1704,0.2942146999999995,7.0,500,8192
1705,1705,0.2944610999999995,7.0,500,8192
1706,1706,0.29470290000000077,9.0,500,8192
1707,1707,0.29494299999999996,8.0,500,8192
1708,1708,0.29518610000000045,8.0,500,8192
1709,1709,0.2954281000000005,6.0,500,8192
1710,1710,0.2956702,6.0,500,8192
1711,1711,0.2959096999999993,6.0,500,8192
1712,1712,0.29614980000000024,6.0,500,8192
1713,1713,0.29639210000000027,5.0,500,8192
1714,1714,0.29655520000000024,5.0,500,8192
1715,1715,0.29678879999999985,5.0,500,8192
1716,1716,0.2970298000000007,4.0,500,8192
1717,1717,0.2972803000000006,4.0,500,8192
1718,1718,0.2975197999999999,5.0,500,8192
1719,1719,0.2977538000000006,5.0,500,8192
1720,1720,0.2979921000000001,5.0,500,8192
1721,1721,0.2983291999999995,4.0,500,8192
1722,1722,0.29857580000000006,4.0,500,8192
1723,1723,0.2988172000000002,5.0,500,8192
1724,1724,0.2990572999999994,6.0,500,8192
1725,1725,0.2993036,7.0,500,8192
1726,1726,0.2995436999999992,7.0,500,8192
1727,1727,0.2997785000000004,7.0,500,8192
1728,1728,0.30001550000000066,6.0,500,8192
1729,1729,0.3002772999999994,8.0,500,8192
1730,1730,0.3005191000000007,6.0,500,8192
1731,1731,0.3007583999999994,6.0,500,8192
1732,1732,0.30099620000000016,6.0,500,8192
