,Iteration,Fitness,Time,State,Restarts,max_iters,current_restart
157,4,1.0,0.3640642999999999,"[7, 8, 1, 5, 2, 6, 8, 3, 0, 1, 0, 4, 4, 6, 8, 8, 2, 2, 2, 3]",8,512,6
158,8,1.0,0.376363,"[7, 8, 1, 5, 2, 6, 8, 3, 0, 1, 0, 4, 4, 6, 8, 8, 2, 2, 2, 3]",8,512,6
159,16,1.0,0.3878892999999999,"[7, 8, 1, 5, 2, 6, 8, 3, 0, 1, 0, 4, 4, 6, 8, 8, 2, 2, 2, 3]",8,512,6
160,32,1.0,0.3878892999999999,"[7, 8, 1, 5, 2, 6, 8, 3, 0, 1, 0, 4, 4, 6, 8, 8, 2, 2, 2, 3]",8,512,6
161,64,1.0,0.3878892999999999,"[7, 8, 1, 5, 2, 6, 8, 3, 0, 1, 0, 4, 4, 6, 8, 8, 2, 2, 2, 3]",8,512,6
162,128,1.0,0.3878892999999999,"[7, 8, 1, 5, 2, 6, 8, 3, 0, 1, 0, 4, 4, 6, 8, 8, 2, 2, 2, 3]",8,512,6
163,256,1.0,0.3878892999999999,"[7, 8, 1, 5, 2, 6, 8, 3, 0, 1, 0, 4, 4, 6, 8, 8, 2, 2, 2, 3]",8,512,6
164,512,1.0,0.3878892999999999,"[7, 8, 1, 5, 2, 6, 8, 3, 0, 1, 0, 4, 4, 6, 8, 8, 2, 2, 2, 3]",8,512,6
165,0,3.0,0.39966349999999995,"[1, 5, 2, 8, 3, 0, 3, 0, 4, 3, 7, 7, 6, 2, 0, 0, 2, 5, 6, 5]",8,512,7
166,1,3.0,0.4001959999999998,"[1, 5, 2, 8, 3, 0, 3, 0, 4, 3, 7, 7, 6, 2, 0, 0, 2, 5, 6, 5]",8,512,7
167,2,2.0,0.4122296999999997,"[1, 5, 2, 8, 3, 6, 3, 0, 4, 3, 7, 7, 6, 2, 0, 0, 2, 5, 6, 5]",8,512,7
168,4,1.0,0.42440469999999975,"[1, 5, 2, 8, 3, 6, 3, 3, 4, 3, 7, 7, 6, 2, 0, 0, 2, 5, 6, 5]",8,512,7
169,8,1.0,0.4377641999999997,"[1, 5, 2, 8, 3, 6, 3, 3, 4, 3, 7, 7, 6, 2, 0, 0, 2, 5, 6, 5]",8,512,7
170,16,1.0,0.45107149999999985,"[1, 5, 2, 8, 3, 6, 3, 3, 4, 3, 7, 7, 6, 2, 0, 0, 2, 5, 6, 5]",8,512,7
171,32,1.0,0.45107149999999985,"[1, 5, 2, 8, 3, 6, 3, 3, 4, 3, 7, 7, 6, 2, 0, 0, 2, 5, 6, 5]",8,512,7
172,64,1.0,0.45107149999999985,"[1, 5, 2, 8, 3, 6, 3, 3, 4, 3, 7, 7, 6, 2, 0, 0, 2, 5, 6, 5]",8,512,7
173,128,1.0,0.45107149999999985,"[1, 5, 2, 8, 3, 6, 3, 3, 4, 3, 7, 7, 6, 2, 0, 0, 2, 5, 6, 5]",8,512,7
174,256,1.0,0.45107149999999985,"[1, 5, 2, 8, 3, 6, 3, 3, 4, 3, 7, 7, 6, 2, 0, 0, 2, 5, 6, 5]",8,512,7
175,512,1.0,0.45107149999999985,"[1, 5, 2, 8, 3, 6, 3, 3, 4, 3, 7, 7, 6, 2, 0, 0, 2, 5, 6, 5]",8,512,7
176,0,9.0,0.4641107999999998,"[3, 2, 0, 0, 4, 5, 2, 8, 4, 7, 0, 4, 2, 0, 3, 4, 6, 0, 2, 1]",8,512,8
177,1,9.0,0.4646412999999998,"[3, 2, 0, 0, 4, 5, 2, 8, 4, 7, 0, 4, 2, 0, 3, 4, 6, 0, 2, 1]",8,512,8
178,2,8.0,0.4777313999999997,"[3, 2, 8, 0, 4, 5, 2, 8, 4, 7, 0, 4, 2, 0, 3, 4, 6, 0, 2, 1]",8,512,8
179,4,7.0,0.4917165999999997,"[3, 2, 8, 0, 4, 5, 2, 8, 4, 7, 0, 4, 2, 8, 3, 4, 6, 0, 2, 1]",8,512,8
180,8,5.0,0.5055508999999998,"[3, 7, 8, 0, 4, 5, 2, 8, 4, 7, 0, 4, 2, 8, 6, 4, 6, 0, 2, 1]",8,512,8
181,16,5.0,0.5188395999999997,"[3, 7, 8, 0, 4, 5, 2, 8, 4, 7, 0, 4, 2, 8, 6, 4, 6, 0, 2, 1]",8,512,8
182,32,5.0,0.5188395999999997,"[3, 7, 8, 0, 4, 5, 2, 8, 4, 7, 0, 4, 2, 8, 6, 4, 6, 0, 2, 1]",8,512,8
183,64,5.0,0.5188395999999997,"[3, 7, 8, 0, 4, 5, 2, 8, 4, 7, 0, 4, 2, 8, 6, 4, 6, 0, 2, 1]",8,512,8
184,128,5.0,0.5188395999999997,"[3, 7, 8, 0, 4, 5, 2, 8, 4, 7, 0, 4, 2, 8, 6, 4, 6, 0, 2, 1]",8,512,8
185,256,5.0,0.5188395999999997,"[3, 7, 8, 0, 4, 5, 2, 8, 4, 7, 0, 4, 2, 8, 6, 4, 6, 0, 2, 1]",8,512,8
186,512,5.0,0.5188395999999997,"[3, 7, 8, 0, 4, 5, 2, 8, 4, 7, 0, 4, 2, 8, 6, 4, 6, 0, 2, 1]",8,512,8
187,0,5.0,0.00020299999999995322,"[6, 3, 7, 4, 6, 2, 6, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 5, 1, 4]",16,512,0
188,1,5.0,0.0007684999999999498,"[6, 3, 7, 4, 6, 2, 6, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 5, 1, 4]",16,512,0
189,2,3.0,0.013559599999999783,"[6, 3, 7, 4, 6, 2, 6, 7, 4, 3, 7, 0, 2, 5, 4, 1, 7, 5, 1, 4]",16,512,0
190,4,3.0,0.026591199999999926,"[6, 3, 7, 4, 6, 2, 6, 7, 4, 3, 7, 0, 2, 5, 4, 1, 7, 5, 1, 4]",16,512,0
191,8,3.0,0.03976690000000005,"[6, 3, 7, 4, 6, 2, 6, 7, 4, 3, 7, 0, 2, 5, 4, 1, 7, 5, 1, 4]",16,512,0
192,16,3.0,0.03976690000000005,"[6, 3, 7, 4, 6, 2, 6, 7, 4, 3, 7, 0, 2, 5, 4, 1, 7, 5, 1, 4]",16,512,0
193,32,3.0,0.03976690000000005,"[6, 3, 7, 4, 6, 2, 6, 7, 4, 3, 7, 0, 2, 5, 4, 1, 7, 5, 1, 4]",16,512,0
194,64,3.0,0.03976690000000005,"[6, 3, 7, 4, 6, 2, 6, 7, 4, 3, 7, 0, 2, 5, 4, 1, 7, 5, 1, 4]",16,512,0
195,128,3.0,0.03976690000000005,"[6, 3, 7, 4, 6, 2, 6, 7, 4, 3, 7, 0, 2, 5, 4, 1, 7, 5, 1, 4]",16,512,0
196,256,3.0,0.03976690000000005,"[6, 3, 7, 4, 6, 2, 6, 7, 4, 3, 7, 0, 2, 5, 4, 1, 7, 5, 1, 4]",16,512,0
197,512,3.0,0.03976690000000005,"[6, 3, 7, 4, 6, 2, 6, 7, 4, 3, 7, 0, 2, 5, 4, 1, 7, 5, 1, 4]",16,512,0
198,0,3.0,0.05232990000000015,"[6, 3, 8, 2, 4, 2, 6, 4, 8, 6, 1, 3, 8, 1, 8, 4, 1, 3, 6, 7]",16,512,1
199,1,3.0,0.052864800000000045,"[6, 3, 8, 2, 4, 2, 6, 4, 8, 6, 1, 3, 8, 1, 8, 4, 1, 3, 6, 7]",16,512,1
200,2,3.0,0.06522119999999987,"[6, 3, 8, 2, 4, 2, 6, 4, 8, 6, 1, 3, 8, 1, 8, 4, 1, 3, 6, 7]",16,512,1
201,4,3.0,0.07835629999999982,"[6, 3, 8, 2, 4, 2, 6, 4, 8, 6, 1, 3, 8, 1, 8, 4, 1, 3, 6, 7]",16,512,1
202,8,3.0,0.09203139999999976,"[6, 3, 8, 2, 4, 2, 6, 4, 8, 6, 1, 3, 8, 1, 8, 4, 1, 3, 6, 7]",16,512,1
203,16,3.0,0.09203139999999976,"[6, 3, 8, 2, 4, 2, 6, 4, 8, 6, 1, 3, 8, 1, 8, 4, 1, 3, 6, 7]",16,512,1
204,32,3.0,0.09203139999999976,"[6, 3, 8, 2, 4, 2, 6, 4, 8, 6, 1, 3, 8, 1, 8, 4, 1, 3, 6, 7]",16,512,1
205,64,3.0,0.09203139999999976,"[6, 3, 8, 2, 4, 2, 6, 4, 8, 6, 1, 3, 8, 1, 8, 4, 1, 3, 6, 7]",16,512,1
206,128,3.0,0.09203139999999976,"[6, 3, 8, 2, 4, 2, 6, 4, 8, 6, 1, 3, 8, 1, 8, 4, 1, 3, 6, 7]",16,512,1
207,256,3.0,0.09203139999999976,"[6, 3, 8, 2, 4, 2, 6, 4, 8, 6, 1, 3, 8, 1, 8, 4, 1, 3, 6, 7]",16,512,1
208,512,3.0,0.09203139999999976,"[6, 3, 8, 2, 4, 2, 6, 4, 8, 6, 1, 3, 8, 1, 8, 4, 1, 3, 6, 7]",16,512,1
209,0,8.0,0.10516999999999976,"[5, 5, 3, 5, 1, 1, 3, 7, 6, 8, 7, 4, 1, 4, 7, 8, 8, 0, 8, 6]",16,512,2
210,1,8.0,0.10570170000000001,"[5, 5, 3, 5, 1, 1, 3, 7, 6, 8, 7, 4, 1, 4, 7, 8, 8, 0, 8, 6]",16,512,2
211,2,7.0,0.11979499999999987,"[3, 5, 3, 5, 1, 1, 3, 7, 6, 8, 7, 4, 1, 4, 7, 8, 8, 0, 8, 6]",16,512,2
212,4,6.0,0.1334518,"[3, 5, 3, 5, 1, 1, 3, 7, 6, 8, 2, 4, 1, 4, 7, 8, 8, 0, 8, 6]",16,512,2
213,8,4.0,0.1470281,"[3, 5, 3, 5, 2, 1, 3, 7, 6, 8, 2, 4, 1, 4, 7, 8, 8, 0, 8, 6]",16,512,2
214,16,3.0,0.16147849999999986,"[3, 5, 3, 5, 2, 1, 3, 3, 6, 8, 2, 4, 1, 4, 7, 8, 8, 0, 8, 6]",16,512,2
215,32,3.0,0.1759621,"[3, 5, 3, 5, 2, 1, 3, 3, 6, 8, 2, 4, 1, 4, 7, 8, 8, 0, 8, 6]",16,512,2
216,64,3.0,0.1759621,"[3, 5, 3, 5, 2, 1, 3, 3, 6, 8, 2, 4, 1, 4, 7, 8, 8, 0, 8, 6]",16,512,2
217,128,3.0,0.1759621,"[3, 5, 3, 5, 2, 1, 3, 3, 6, 8, 2, 4, 1, 4, 7, 8, 8, 0, 8, 6]",16,512,2
218,256,3.0,0.1759621,"[3, 5, 3, 5, 2, 1, 3, 3, 6, 8, 2, 4, 1, 4, 7, 8, 8, 0, 8, 6]",16,512,2
219,512,3.0,0.1759621,"[3, 5, 3, 5, 2, 1, 3, 3, 6, 8, 2, 4, 1, 4, 7, 8, 8, 0, 8, 6]",16,512,2
220,0,14.0,0.18997090000000005,"[2, 4, 2, 0, 4, 6, 6, 8, 2, 6, 0, 3, 3, 4, 6, 6, 3, 6, 2, 5]",16,512,3
221,1,12.0,0.19062249999999992,"[2, 1, 2, 0, 4, 6, 6, 8, 2, 6, 0, 3, 3, 4, 6, 6, 3, 6, 2, 5]",16,512,3
222,2,12.0,0.20405929999999994,"[2, 1, 2, 0, 4, 6, 6, 8, 2, 6, 0, 3, 3, 4, 6, 6, 3, 6, 2, 5]",16,512,3
223,4,12.0,0.2179625999999999,"[2, 1, 2, 0, 4, 6, 6, 8, 2, 6, 0, 3, 3, 4, 6, 6, 3, 6, 2, 5]",16,512,3
224,8,12.0,0.2310156000000001,"[2, 1, 2, 0, 4, 6, 6, 8, 2, 6, 0, 3, 3, 4, 6, 6, 3, 6, 2, 5]",16,512,3
225,16,12.0,0.2310156000000001,"[2, 1, 2, 0, 4, 6, 6, 8, 2, 6, 0, 3, 3, 4, 6, 6, 3, 6, 2, 5]",16,512,3
226,32,12.0,0.2310156000000001,"[2, 1, 2, 0, 4, 6, 6, 8, 2, 6, 0, 3, 3, 4, 6, 6, 3, 6, 2, 5]",16,512,3
227,64,12.0,0.2310156000000001,"[2, 1, 2, 0, 4, 6, 6, 8, 2, 6, 0, 3, 3, 4, 6, 6, 3, 6, 2, 5]",16,512,3
228,128,12.0,0.2310156000000001,"[2, 1, 2, 0, 4, 6, 6, 8, 2, 6, 0, 3, 3, 4, 6, 6, 3, 6, 2, 5]",16,512,3
229,256,12.0,0.2310156000000001,"[2, 1, 2, 0, 4, 6, 6, 8, 2, 6, 0, 3, 3, 4, 6, 6, 3, 6, 2, 5]",16,512,3
230,512,12.0,0.2310156000000001,"[2, 1, 2, 0, 4, 6, 6, 8, 2, 6, 0, 3, 3, 4, 6, 6, 3, 6, 2, 5]",16,512,3
231,0,5.0,0.24434699999999987,"[6, 8, 6, 0, 0, 8, 8, 3, 8, 2, 6, 5, 7, 8, 4, 0, 2, 7, 5, 7]",16,512,4
232,1,4.0,0.24496709999999977,"[6, 8, 6, 0, 0, 8, 8, 3, 3, 2, 6, 5, 7, 8, 4, 0, 2, 7, 5, 7]",16,512,4
233,2,3.0,0.25771469999999974,"[6, 8, 6, 0, 0, 8, 8, 3, 3, 2, 6, 5, 7, 8, 4, 0, 6, 7, 5, 7]",16,512,4
234,4,3.0,0.2715274999999999,"[6, 8, 6, 0, 0, 8, 8, 3, 3, 2, 6, 5, 7, 8, 4, 0, 6, 7, 5, 7]",16,512,4
235,8,2.0,0.2849013,"[6, 8, 6, 0, 1, 8, 8, 3, 3, 2, 6, 5, 7, 8, 4, 0, 6, 7, 5, 7]",16,512,4
236,16,2.0,0.2982060999999998,"[6, 8, 6, 0, 1, 8, 8, 3, 3, 2, 6, 5, 7, 8, 4, 0, 6, 7, 5, 7]",16,512,4
237,32,2.0,0.2982060999999998,"[6, 8, 6, 0, 1, 8, 8, 3, 3, 2, 6, 5, 7, 8, 4, 0, 6, 7, 5, 7]",16,512,4
238,64,2.0,0.2982060999999998,"[6, 8, 6, 0, 1, 8, 8, 3, 3, 2, 6, 5, 7, 8, 4, 0, 6, 7, 5, 7]",16,512,4
239,128,2.0,0.2982060999999998,"[6, 8, 6, 0, 1, 8, 8, 3, 3, 2, 6, 5, 7, 8, 4, 0, 6, 7, 5, 7]",16,512,4
240,256,2.0,0.2982060999999998,"[6, 8, 6, 0, 1, 8, 8, 3, 3, 2, 6, 5, 7, 8, 4, 0, 6, 7, 5, 7]",16,512,4
241,512,2.0,0.2982060999999998,"[6, 8, 6, 0, 1, 8, 8, 3, 3, 2, 6, 5, 7, 8, 4, 0, 6, 7, 5, 7]",16,512,4
242,0,6.0,0.31105819999999973,"[2, 1, 4, 5, 6, 3, 6, 7, 0, 5, 7, 4, 3, 1, 5, 5, 0, 8, 5, 2]",16,512,5
243,1,6.0,0.3115907,"[2, 1, 4, 5, 6, 3, 6, 7, 0, 5, 7, 4, 3, 1, 5, 5, 0, 8, 5, 2]",16,512,5
244,2,6.0,0.3244465999999999,"[2, 1, 4, 5, 6, 3, 6, 7, 0, 5, 7, 4, 3, 1, 5, 5, 0, 8, 5, 2]",16,512,5
245,4,4.0,0.3390879,"[2, 1, 7, 5, 6, 3, 6, 7, 0, 5, 7, 4, 3, 1, 5, 5, 0, 8, 3, 2]",16,512,5
246,8,4.0,0.3539827999999998,"[2, 1, 7, 5, 6, 3, 6, 7, 0, 5, 7, 4, 3, 1, 5, 5, 0, 8, 3, 2]",16,512,5
247,16,4.0,0.3691529,"[2, 1, 7, 5, 6, 3, 6, 7, 0, 5, 7, 4, 3, 1, 5, 5, 0, 8, 3, 2]",16,512,5
248,32,4.0,0.3691529,"[2, 1, 7, 5, 6, 3, 6, 7, 0, 5, 7, 4, 3, 1, 5, 5, 0, 8, 3, 2]",16,512,5
249,64,4.0,0.3691529,"[2, 1, 7, 5, 6, 3, 6, 7, 0, 5, 7, 4, 3, 1, 5, 5, 0, 8, 3, 2]",16,512,5
250,128,4.0,0.3691529,"[2, 1, 7, 5, 6, 3, 6, 7, 0, 5, 7, 4, 3, 1, 5, 5, 0, 8, 3, 2]",16,512,5
251,256,4.0,0.3691529,"[2, 1, 7, 5, 6, 3, 6, 7, 0, 5, 7, 4, 3, 1, 5, 5, 0, 8, 3, 2]",16,512,5
252,512,4.0,0.3691529,"[2, 1, 7, 5, 6, 3, 6, 7, 0, 5, 7, 4, 3, 1, 5, 5, 0, 8, 3, 2]",16,512,5
253,0,4.0,0.38290219999999975,"[8, 8, 1, 6, 2, 6, 8, 3, 0, 1, 0, 4, 4, 6, 8, 8, 2, 2, 2, 3]",16,512,6
254,1,3.0,0.3835132999999997,"[7, 8, 1, 6, 2, 6, 8, 3, 0, 1, 0, 4, 4, 6, 8, 8, 2, 2, 2, 3]",16,512,6
255,2,3.0,0.39718980000000004,"[7, 8, 1, 6, 2, 6, 8, 3, 0, 1, 0, 4, 4, 6, 8, 8, 2, 2, 2, 3]",16,512,6
256,4,1.0,0.41153949999999995,"[7, 8, 1, 5, 2, 6, 8, 3, 0, 1, 0, 4, 4, 6, 8, 8, 2, 2, 2, 3]",16,512,6
257,8,1.0,0.42616089999999973,"[7, 8, 1, 5, 2, 6, 8, 3, 0, 1, 0, 4, 4, 6, 8, 8, 2, 2, 2, 3]",16,512,6
258,16,1.0,0.44135139999999984,"[7, 8, 1, 5, 2, 6, 8, 3, 0, 1, 0, 4, 4, 6, 8, 8, 2, 2, 2, 3]",16,512,6
259,32,1.0,0.44135139999999984,"[7, 8, 1, 5, 2, 6, 8, 3, 0, 1, 0, 4, 4, 6, 8, 8, 2, 2, 2, 3]",16,512,6
260,64,1.0,0.44135139999999984,"[7, 8, 1, 5, 2, 6, 8, 3, 0, 1, 0, 4, 4, 6, 8, 8, 2, 2, 2, 3]",16,512,6
261,128,1.0,0.44135139999999984,"[7, 8, 1, 5, 2, 6, 8, 3, 0, 1, 0, 4, 4, 6, 8, 8, 2, 2, 2, 3]",16,512,6
262,256,1.0,0.44135139999999984,"[7, 8, 1, 5, 2, 6, 8, 3, 0, 1, 0, 4, 4, 6, 8, 8, 2, 2, 2, 3]",16,512,6
263,512,1.0,0.44135139999999984,"[7, 8, 1, 5, 2, 6, 8, 3, 0, 1, 0, 4, 4, 6, 8, 8, 2, 2, 2, 3]",16,512,6
264,0,3.0,0.45631259999999996,"[1, 5, 2, 8, 3, 0, 3, 0, 4, 3, 7, 7, 6, 2, 0, 0, 2, 5, 6, 5]",16,512,7
265,1,3.0,0.4568542999999998,"[1, 5, 2, 8, 3, 0, 3, 0, 4, 3, 7, 7, 6, 2, 0, 0, 2, 5, 6, 5]",16,512,7
266,2,2.0,0.472569,"[1, 5, 2, 8, 3, 6, 3, 0, 4, 3, 7, 7, 6, 2, 0, 0, 2, 5, 6, 5]",16,512,7
267,4,1.0,0.4860411,"[1, 5, 2, 8, 3, 6, 3, 3, 4, 3, 7, 7, 6, 2, 0, 0, 2, 5, 6, 5]",16,512,7
268,8,1.0,0.49982380000000015,"[1, 5, 2, 8, 3, 6, 3, 3, 4, 3, 7, 7, 6, 2, 0, 0, 2, 5, 6, 5]",16,512,7
269,16,1.0,0.5133245999999998,"[1, 5, 2, 8, 3, 6, 3, 3, 4, 3, 7, 7, 6, 2, 0, 0, 2, 5, 6, 5]",16,512,7
270,32,1.0,0.5133245999999998,"[1, 5, 2, 8, 3, 6, 3, 3, 4, 3, 7, 7, 6, 2, 0, 0, 2, 5, 6, 5]",16,512,7
271,64,1.0,0.5133245999999998,"[1, 5, 2, 8, 3, 6, 3, 3, 4, 3, 7, 7, 6, 2, 0, 0, 2, 5, 6, 5]",16,512,7
272,128,1.0,0.5133245999999998,"[1, 5, 2, 8, 3, 6, 3, 3, 4, 3, 7, 7, 6, 2, 0, 0, 2, 5, 6, 5]",16,512,7
273,256,1.0,0.5133245999999998,"[1, 5, 2, 8, 3, 6, 3, 3, 4, 3, 7, 7, 6, 2, 0, 0, 2, 5, 6, 5]",16,512,7
274,512,1.0,0.5133245999999998,"[1, 5, 2, 8, 3, 6, 3, 3, 4, 3, 7, 7, 6, 2, 0, 0, 2, 5, 6, 5]",16,512,7
275,0,9.0,0.5264337000000001,"[3, 2, 0, 0, 4, 5, 2, 8, 4, 7, 0, 4, 2, 0, 3, 4, 6, 0, 2, 1]",16,512,8
276,1,9.0,0.5270516000000001,"[3, 2, 0, 0, 4, 5, 2, 8, 4, 7, 0, 4, 2, 0, 3, 4, 6, 0, 2, 1]",16,512,8
277,2,8.0,0.5413468999999997,"[3, 2, 8, 0, 4, 5, 2, 8, 4, 7, 0, 4, 2, 0, 3, 4, 6, 0, 2, 1]",16,512,8
278,4,7.0,0.5567498999999998,"[3, 2, 8, 0, 4, 5, 2, 8, 4, 7, 0, 4, 2, 8, 3, 4, 6, 0, 2, 1]",16,512,8
279,8,5.0,0.5722982999999999,"[3, 7, 8, 0, 4, 5, 2, 8, 4, 7, 0, 4, 2, 8, 6, 4, 6, 0, 2, 1]",16,512,8
280,16,5.0,0.587132,"[3, 7, 8, 0, 4, 5, 2, 8, 4, 7, 0, 4, 2, 8, 6, 4, 6, 0, 2, 1]",16,512,8
281,32,5.0,0.587132,"[3, 7, 8, 0, 4, 5, 2, 8, 4, 7, 0, 4, 2, 8, 6, 4, 6, 0, 2, 1]",16,512,8
282,64,5.0,0.587132,"[3, 7, 8, 0, 4, 5, 2, 8, 4, 7, 0, 4, 2, 8, 6, 4, 6, 0, 2, 1]",16,512,8
283,128,5.0,0.587132,"[3, 7, 8, 0, 4, 5, 2, 8, 4, 7, 0, 4, 2, 8, 6, 4, 6, 0, 2, 1]",16,512,8
284,256,5.0,0.587132,"[3, 7, 8, 0, 4, 5, 2, 8, 4, 7, 0, 4, 2, 8, 6, 4, 6, 0, 2, 1]",16,512,8
285,512,5.0,0.587132,"[3, 7, 8, 0, 4, 5, 2, 8, 4, 7, 0, 4, 2, 8, 6, 4, 6, 0, 2, 1]",16,512,8
286,0,5.0,0.6011277000000002,"[6, 2, 1, 8, 7, 6, 8, 3, 3, 0, 7, 2, 6, 1, 1, 6, 5, 2, 8, 5]",16,512,9
287,1,5.0,0.6018110000000001,"[6, 2, 1, 8, 7, 6, 8, 3, 3, 0, 7, 2, 6, 1, 1, 6, 5, 2, 8, 5]",16,512,9
288,2,5.0,0.6156527999999999,"[6, 2, 1, 8, 7, 6, 8, 3, 3, 0, 7, 2, 6, 1, 1, 6, 5, 2, 8, 5]",16,512,9
289,4,5.0,0.6305041999999998,"[6, 2, 1, 8, 7, 6, 8, 3, 3, 0, 7, 2, 6, 1, 1, 6, 5, 2, 8, 5]",16,512,9
290,8,5.0,0.6446736999999998,"[6, 2, 1, 8, 7, 6, 8, 3, 3, 0, 7, 2, 6, 1, 1, 6, 5, 2, 8, 5]",16,512,9
291,16,5.0,0.6446736999999998,"[6, 2, 1, 8, 7, 6, 8, 3, 3, 0, 7, 2, 6, 1, 1, 6, 5, 2, 8, 5]",16,512,9
292,32,5.0,0.6446736999999998,"[6, 2, 1, 8, 7, 6, 8, 3, 3, 0, 7, 2, 6, 1, 1, 6, 5, 2, 8, 5]",16,512,9
293,64,5.0,0.6446736999999998,"[6, 2, 1, 8, 7, 6, 8, 3, 3, 0, 7, 2, 6, 1, 1, 6, 5, 2, 8, 5]",16,512,9
294,128,5.0,0.6446736999999998,"[6, 2, 1, 8, 7, 6, 8, 3, 3, 0, 7, 2, 6, 1, 1, 6, 5, 2, 8, 5]",16,512,9
295,256,5.0,0.6446736999999998,"[6, 2, 1, 8, 7, 6, 8, 3, 3, 0, 7, 2, 6, 1, 1, 6, 5, 2, 8, 5]",16,512,9
296,512,5.0,0.6446736999999998,"[6, 2, 1, 8, 7, 6, 8, 3, 3, 0, 7, 2, 6, 1, 1, 6, 5, 2, 8, 5]",16,512,9
297,0,6.0,0.6588145000000001,"[7, 4, 4, 6, 3, 5, 3, 2, 6, 7, 3, 1, 2, 0, 7, 2, 6, 4, 4, 6]",16,512,10
298,1,6.0,0.6593458999999999,"[7, 4, 4, 6, 3, 5, 3, 2, 6, 7, 3, 1, 2, 0, 7, 2, 6, 4, 4, 6]",16,512,10
299,2,6.0,0.6738225999999998,"[7, 4, 4, 6, 3, 5, 3, 2, 6, 7, 3, 1, 2, 0, 7, 2, 6, 4, 4, 6]",16,512,10
300,4,5.0,0.6877621999999999,"[7, 8, 4, 6, 3, 5, 3, 2, 6, 7, 3, 1, 2, 0, 7, 2, 6, 4, 4, 6]",16,512,10
301,8,4.0,0.7020504999999999,"[8, 8, 4, 6, 3, 5, 3, 2, 6, 7, 3, 1, 2, 0, 7, 2, 6, 4, 4, 6]",16,512,10
302,16,3.0,0.7169406,"[8, 8, 3, 6, 3, 5, 3, 2, 6, 7, 3, 1, 2, 0, 7, 2, 6, 4, 4, 6]",16,512,10
303,32,3.0,0.7169406,"[8, 8, 3, 6, 3, 5, 3, 2, 6, 7, 3, 1, 2, 0, 7, 2, 6, 4, 4, 6]",16,512,10
304,64,3.0,0.7169406,"[8, 8, 3, 6, 3, 5, 3, 2, 6, 7, 3, 1, 2, 0, 7, 2, 6, 4, 4, 6]",16,512,10
305,128,3.0,0.7169406,"[8, 8, 3, 6, 3, 5, 3, 2, 6, 7, 3, 1, 2, 0, 7, 2, 6, 4, 4, 6]",16,512,10
306,256,3.0,0.7169406,"[8, 8, 3, 6, 3, 5, 3, 2, 6, 7, 3, 1, 2, 0, 7, 2, 6, 4, 4, 6]",16,512,10
307,512,3.0,0.7169406,"[8, 8, 3, 6, 3, 5, 3, 2, 6, 7, 3, 1, 2, 0, 7, 2, 6, 4, 4, 6]",16,512,10
308,0,5.0,0.7303904999999999,"[3, 4, 4, 6, 3, 0, 4, 6, 5, 4, 3, 1, 3, 2, 0, 7, 4, 3, 7, 6]",16,512,11
309,1,4.0,0.7310320999999997,"[3, 0, 4, 6, 3, 0, 4, 6, 5, 4, 3, 1, 3, 2, 0, 7, 4, 3, 7, 6]",16,512,11
310,2,3.0,0.7453859999999999,"[3, 0, 4, 6, 3, 0, 4, 6, 5, 4, 3, 1, 3, 2, 0, 7, 4, 3, 7, 8]",16,512,11
311,4,3.0,0.7599762999999999,"[3, 0, 4, 6, 3, 0, 4, 6, 5, 4, 3, 1, 3, 2, 0, 7, 4, 3, 7, 8]",16,512,11
312,8,2.0,0.7751497,"[3, 0, 4, 6, 4, 0, 4, 6, 5, 4, 3, 1, 3, 2, 0, 7, 4, 3, 7, 8]",16,512,11
313,16,1.0,0.7915673999999999,"[3, 0, 4, 6, 4, 0, 4, 6, 5, 2, 3, 1, 3, 2, 0, 7, 4, 3, 7, 8]",16,512,11
314,32,1.0,0.7915673999999999,"[3, 0, 4, 6, 4, 0, 4, 6, 5, 2, 3, 1, 3, 2, 0, 7, 4, 3, 7, 8]",16,512,11
315,64,1.0,0.7915673999999999,"[3, 0, 4, 6, 4, 0, 4, 6, 5, 2, 3, 1, 3, 2, 0, 7, 4, 3, 7, 8]",16,512,11
316,128,1.0,0.7915673999999999,"[3, 0, 4, 6, 4, 0, 4, 6, 5, 2, 3, 1, 3, 2, 0, 7, 4, 3, 7, 8]",16,512,11
317,256,1.0,0.7915673999999999,"[3, 0, 4, 6, 4, 0, 4, 6, 5, 2, 3, 1, 3, 2, 0, 7, 4, 3, 7, 8]",16,512,11
318,512,1.0,0.7915673999999999,"[3, 0, 4, 6, 4, 0, 4, 6, 5, 2, 3, 1, 3, 2, 0, 7, 4, 3, 7, 8]",16,512,11
319,0,5.0,0.8066895000000001,"[0, 7, 1, 2, 8, 6, 3, 4, 1, 7, 3, 8, 4, 8, 3, 4, 8, 7, 2, 0]",16,512,12
320,1,5.0,0.8072544000000001,"[0, 7, 1, 2, 8, 6, 3, 4, 1, 7, 3, 8, 4, 8, 3, 4, 8, 7, 2, 0]",16,512,12
321,2,5.0,0.8223821,"[0, 7, 1, 2, 8, 6, 3, 4, 1, 7, 3, 8, 4, 8, 3, 4, 8, 7, 2, 0]",16,512,12
