fitness,pop_size,pop_breed_percent,mutation_prob,max_attempts,max_iters,n_invocations,time
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
289.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
290.0,50,0.5,0.1,100,500,11897,0.8032162999999741
