fitness,pop_size,pop_breed_percent,mutation_prob,max_attempts,max_iters,n_invocations,time
535.0,50,0.5,0.1,100,500,14153,1.0588038999999867
535.0,50,0.5,0.1,100,500,14153,1.0588038999999867
538.0,50,0.5,0.1,100,500,14153,1.0588038999999867
538.0,50,0.5,0.1,100,500,14153,1.0588038999999867
541.0,50,0.5,0.1,100,500,14153,1.0588038999999867
541.0,50,0.5,0.1,100,500,14153,1.0588038999999867
541.0,50,0.5,0.1,100,500,14153,1.0588038999999867
541.0,50,0.5,0.1,100,500,14153,1.0588038999999867
541.0,50,0.5,0.1,100,500,14153,1.0588038999999867
541.0,50,0.5,0.1,100,500,14153,1.0588038999999867
541.0,50,0.5,0.1,100,500,14153,1.0588038999999867
541.0,50,0.5,0.1,100,500,14153,1.0588038999999867
543.0,50,0.5,0.1,100,500,14153,1.0588038999999867
543.0,50,0.5,0.1,100,500,14153,1.0588038999999867
543.0,50,0.5,0.1,100,500,14153,1.0588038999999867
544.0,50,0.5,0.1,100,500,14153,1.0588038999999867
544.0,50,0.5,0.1,100,500,14153,1.0588038999999867
544.0,50,0.5,0.1,100,500,14153,1.0588038999999867
544.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
547.0,50,0.5,0.1,100,500,14153,1.0588038999999867
548.0,50,0.5,0.1,100,500,14153,1.0588038999999867
548.0,50,0.5,0.1,100,500,14153,1.0588038999999867
548.0,50,0.5,0.1,100,500,14153,1.0588038999999867
548.0,50,0.5,0.1,100,500,14153,1.0588038999999867
548.0,50,0.5,0.1,100,500,14153,1.0588038999999867
548.0,50,0.5,0.1,100,500,14153,1.0588038999999867
548.0,50,0.5,0.1,100,500,14153,1.0588038999999867
548.0,50,0.5,0.1,100,500,14153,1.0588038999999867
548.0,50,0.5,0.1,100,500,14153,1.0588038999999867
548.0,50,0.5,0.1,100,500,14153,1.0588038999999867
548.0,50,0.5,0.1,100,500,14153,1.0588038999999867
548.0,50,0.5,0.1,100,500,14153,1.0588038999999867
548.0,50,0.5,0.1,100,500,14153,1.0588038999999867
548.0,50,0.5,0.1,100,500,14153,1.0588038999999867
548.0,50,0.5,0.1,100,500,14153,1.0588038999999867
548.0,50,0.5,0.1,100,500,14153,1.0588038999999867
548.0,50,0.5,0.1,100,500,14153,1.0588038999999867
548.0,50,0.5,0.1,100,500,14153,1.0588038999999867
548.0,50,0.5,0.1,100,500,14153,1.0588038999999867
548.0,50,0.5,0.1,100,500,14153,1.0588038999999867
548.0,50,0.5,0.1,100,500,14153,1.0588038999999867
548.0,50,0.5,0.1,100,500,14153,1.0588038999999867
548.0,50,0.5,0.1,100,500,14153,1.0588038999999867
548.0,50,0.5,0.1,100,500,14153,1.0588038999999867
548.0,50,0.5,0.1,100,500,14153,1.0588038999999867
548.0,50,0.5,0.1,100,500,14153,1.0588038999999867
548.0,50,0.5,0.1,100,500,14153,1.0588038999999867
548.0,50,0.5,0.1,100,500,14153,1.0588038999999867
549.0,50,0.5,0.1,100,500,14153,1.0588038999999867
549.0,50,0.5,0.1,100,500,14153,1.0588038999999867
549.0,50,0.5,0.1,100,500,14153,1.0588038999999867
549.0,50,0.5,0.1,100,500,14153,1.0588038999999867
549.0,50,0.5,0.1,100,500,14153,1.0588038999999867
549.0,50,0.5,0.1,100,500,14153,1.0588038999999867
549.0,50,0.5,0.1,100,500,14153,1.0588038999999867
549.0,50,0.5,0.1,100,500,14153,1.0588038999999867
549.0,50,0.5,0.1,100,500,14153,1.0588038999999867
549.0,50,0.5,0.1,100,500,14153,1.0588038999999867
549.0,50,0.5,0.1,100,500,14153,1.0588038999999867
549.0,50,0.5,0.1,100,500,14153,1.0588038999999867
549.0,50,0.5,0.1,100,500,14153,1.0588038999999867
549.0,50,0.5,0.1,100,500,14153,1.0588038999999867
549.0,50,0.5,0.1,100,500,14153,1.0588038999999867
549.0,50,0.5,0.1,100,500,14153,1.0588038999999867
549.0,50,0.5,0.1,100,500,14153,1.0588038999999867
549.0,50,0.5,0.1,100,500,14153,1.0588038999999867
549.0,50,0.5,0.1,100,500,14153,1.0588038999999867
549.0,50,0.5,0.1,100,500,14153,1.0588038999999867
550.0,50,0.5,0.1,100,500,14153,1.0588038999999867
550.0,50,0.5,0.1,100,500,14153,1.0588038999999867
550.0,50,0.5,0.1,100,500,14153,1.0588038999999867
550.0,50,0.5,0.1,100,500,14153,1.0588038999999867
550.0,50,0.5,0.1,100,500,14153,1.0588038999999867
550.0,50,0.5,0.1,100,500,14153,1.0588038999999867
550.0,50,0.5,0.1,100,500,14153,1.0588038999999867
550.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
551.0,50,0.5,0.1,100,500,14153,1.0588038999999867
