fitness,schedule,max_attempts,max_iters,n_invocations,time
290.0,GeomDecay,50,500,235,0.009283699999997452
290.0,GeomDecay,50,500,235,0.009283699999997452
290.0,GeomDecay,50,500,235,0.009283699999997452
290.0,GeomDecay,50,500,235,0.009283699999997452
290.0,GeomDecay,50,500,235,0.009283699999997452
290.0,GeomDecay,50,500,235,0.009283699999997452
290.0,GeomDecay,50,500,235,0.009283699999997452
290.0,GeomDecay,50,500,235,0.009283699999997452
290.0,GeomDecay,50,500,235,0.009283699999997452
290.0,GeomDecay,50,500,235,0.009283699999997452
290.0,GeomDecay,50,500,235,0.009283699999997452
290.0,GeomDecay,50,500,235,0.009283699999997452
290.0,GeomDecay,50,500,235,0.009283699999997452
290.0,GeomDecay,50,500,235,0.009283699999997452
290.0,GeomDecay,50,500,235,0.009283699999997452
290.0,GeomDecay,50,500,235,0.009283699999997452
290.0,GeomDecay,50,500,235,0.009283699999997452
290.0,GeomDecay,50,500,235,0.009283699999997452
290.0,GeomDecay,50,500,235,0.009283699999997452
290.0,GeomDecay,50,500,235,0.009283699999997452
290.0,GeomDecay,50,500,235,0.009283699999997452
290.0,GeomDecay,50,500,235,0.009283699999997452
290.0,GeomDecay,50,500,235,0.009283699999997452
290.0,GeomDecay,50,500,235,0.009283699999997452
290.0,GeomDecay,50,500,235,0.009283699999997452
290.0,GeomDecay,50,500,235,0.009283699999997452
290.0,GeomDecay,50,500,235,0.009283699999997452
290.0,GeomDecay,50,500,235,0.009283699999997452
290.0,GeomDecay,50,500,235,0.009283699999997452
290.0,GeomDecay,50,500,235,0.009283699999997452
290.0,GeomDecay,50,500,235,0.009283699999997452
290.0,GeomDecay,50,500,235,0.009283699999997452
290.0,GeomDecay,50,500,235,0.009283699999997452
290.0,GeomDecay,50,500,235,0.009283699999997452
