fitness,schedule,max_attempts,max_iters,n_invocations,time
44.0,GeomDecay,50,500,132,0.005538000000001375
44.0,GeomDecay,50,500,132,0.005538000000001375
52.0,GeomDecay,50,500,132,0.005538000000001375
59.0,GeomDecay,50,500,132,0.005538000000001375
59.0,GeomDecay,50,500,132,0.005538000000001375
59.0,GeomDecay,50,500,132,0.005538000000001375
64.0,GeomDecay,50,500,132,0.005538000000001375
64.0,GeomDecay,50,500,132,0.005538000000001375
64.0,GeomDecay,50,500,132,0.005538000000001375
64.0,GeomDecay,50,500,132,0.005538000000001375
66.0,GeomDecay,50,500,132,0.005538000000001375
67.0,GeomDecay,50,500,132,0.005538000000001375
67.0,GeomDecay,50,500,132,0.005538000000001375
68.0,GeomDecay,50,500,132,0.005538000000001375
74.0,GeomDecay,50,500,132,0.005538000000001375
74.0,GeomDecay,50,500,132,0.005538000000001375
83.0,GeomDecay,50,500,132,0.005538000000001375
83.0,GeomDecay,50,500,132,0.005538000000001375
83.0,GeomDecay,50,500,132,0.005538000000001375
83.0,GeomDecay,50,500,132,0.005538000000001375
83.0,GeomDecay,50,500,132,0.005538000000001375
83.0,GeomDecay,50,500,132,0.005538000000001375
83.0,GeomDecay,50,500,132,0.005538000000001375
92.0,GeomDecay,50,500,132,0.005538000000001375
97.0,GeomDecay,50,500,132,0.005538000000001375
97.0,GeomDecay,50,500,132,0.005538000000001375
97.0,GeomDecay,50,500,132,0.005538000000001375
97.0,GeomDecay,50,500,132,0.005538000000001375
97.0,GeomDecay,50,500,132,0.005538000000001375
97.0,GeomDecay,50,500,132,0.005538000000001375
97.0,GeomDecay,50,500,132,0.005538000000001375
97.0,GeomDecay,50,500,132,0.005538000000001375
97.0,GeomDecay,50,500,132,0.005538000000001375
101.0,GeomDecay,50,500,132,0.005538000000001375
101.0,GeomDecay,50,500,132,0.005538000000001375
101.0,GeomDecay,50,500,132,0.005538000000001375
101.0,GeomDecay,50,500,132,0.005538000000001375
101.0,GeomDecay,50,500,132,0.005538000000001375
101.0,GeomDecay,50,500,132,0.005538000000001375
104.0,GeomDecay,50,500,132,0.005538000000001375
104.0,GeomDecay,50,500,132,0.005538000000001375
104.0,GeomDecay,50,500,132,0.005538000000001375
104.0,GeomDecay,50,500,132,0.005538000000001375
104.0,GeomDecay,50,500,132,0.005538000000001375
104.0,GeomDecay,50,500,132,0.005538000000001375
104.0,GeomDecay,50,500,132,0.005538000000001375
104.0,GeomDecay,50,500,132,0.005538000000001375
104.0,GeomDecay,50,500,132,0.005538000000001375
104.0,GeomDecay,50,500,132,0.005538000000001375
104.0,GeomDecay,50,500,132,0.005538000000001375
104.0,GeomDecay,50,500,132,0.005538000000001375
104.0,GeomDecay,50,500,132,0.005538000000001375
104.0,GeomDecay,50,500,132,0.005538000000001375
104.0,GeomDecay,50,500,132,0.005538000000001375
104.0,GeomDecay,50,500,132,0.005538000000001375
104.0,GeomDecay,50,500,132,0.005538000000001375
104.0,GeomDecay,50,500,132,0.005538000000001375
104.0,GeomDecay,50,500,132,0.005538000000001375
104.0,GeomDecay,50,500,132,0.005538000000001375
104.0,GeomDecay,50,500,132,0.005538000000001375
104.0,GeomDecay,50,500,132,0.005538000000001375
104.0,GeomDecay,50,500,132,0.005538000000001375
104.0,GeomDecay,50,500,132,0.005538000000001375
104.0,GeomDecay,50,500,132,0.005538000000001375
104.0,GeomDecay,50,500,132,0.005538000000001375
104.0,GeomDecay,50,500,132,0.005538000000001375
104.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
113.0,GeomDecay,50,500,132,0.005538000000001375
