fitness,schedule,max_attempts,max_iters,n_invocations,time
0.0,GeomDecay,10,500,885,0.017634999999984302
0.0,GeomDecay,10,500,885,0.017634999999984302
0.0,GeomDecay,10,500,885,0.017634999999984302
0.0,GeomDecay,10,500,885,0.017634999999984302
0.0,GeomDecay,10,500,885,0.017634999999984302
0.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
1.0,GeomDecay,10,500,885,0.017634999999984302
