fitness,restarts,max_attempts,max_iters,n_invocations,time
9.0,50,200,500,25219,0.6048406999999827
9.0,50,200,500,25219,0.6048406999999827
9.0,50,200,500,25219,0.6048406999999827
9.0,50,200,500,25219,0.6048406999999827
9.0,50,200,500,25219,0.6048406999999827
9.0,50,200,500,25219,0.6048406999999827
9.0,50,200,500,25219,0.6048406999999827
9.0,50,200,500,25219,0.6048406999999827
9.0,50,200,500,25219,0.6048406999999827
9.0,50,200,500,25219,0.6048406999999827
9.0,50,200,500,25219,0.6048406999999827
9.0,50,200,500,25219,0.6048406999999827
9.0,50,200,500,25219,0.6048406999999827
9.0,50,200,500,25219,0.6048406999999827
9.0,50,200,500,25219,0.6048406999999827
9.0,50,200,500,25219,0.6048406999999827
9.0,50,200,500,25219,0.6048406999999827
9.0,50,200,500,25219,0.6048406999999827
9.0,50,200,500,25219,0.6048406999999827
9.0,50,200,500,25219,0.6048406999999827
9.0,50,200,500,25219,0.6048406999999827
9.0,50,200,500,25219,0.6048406999999827
9.0,50,200,500,25219,0.6048406999999827
9.0,50,200,500,25219,0.6048406999999827
9.0,50,200,500,25219,0.6048406999999827
9.0,50,200,500,25219,0.6048406999999827
9.0,50,200,500,25219,0.6048406999999827
9.0,50,200,500,25219,0.6048406999999827
9.0,50,200,500,25219,0.6048406999999827
9.0,50,200,500,25219,0.6048406999999827
9.0,50,200,500,25219,0.6048406999999827
9.0,50,200,500,25219,0.6048406999999827
9.0,50,200,500,25219,0.6048406999999827
9.0,50,200,500,25219,0.6048406999999827
9.0,50,200,500,25219,0.6048406999999827
9.0,50,200,500,25219,0.6048406999999827
9.0,50,200,500,25219,0.6048406999999827
9.0,50,200,500,25219,0.6048406999999827
9.0,50,200,500,25219,0.6048406999999827
9.0,50,200,500,25219,0.6048406999999827
9.0,50,200,500,25219,0.6048406999999827
9.0,50,200,500,25219,0.6048406999999827
9.0,50,200,500,25219,0.6048406999999827
9.0,50,200,500,25219,0.6048406999999827
9.0,50,200,500,25219,0.6048406999999827
9.0,50,200,500,25219,0.6048406999999827
9.0,50,200,500,25219,0.6048406999999827
9.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
11.0,50,200,500,25219,0.6048406999999827
14.0,50,200,500,25219,0.6048406999999827
14.0,50,200,500,25219,0.6048406999999827
14.0,50,200,500,25219,0.6048406999999827
14.0,50,200,500,25219,0.6048406999999827
14.0,50,200,500,25219,0.6048406999999827
14.0,50,200,500,25219,0.6048406999999827
14.0,50,200,500,25219,0.6048406999999827
14.0,50,200,500,25219,0.6048406999999827
14.0,50,200,500,25219,0.6048406999999827
14.0,50,200,500,25219,0.6048406999999827
14.0,50,200,500,25219,0.6048406999999827
14.0,50,200,500,25219,0.6048406999999827
14.0,50,200,500,25219,0.6048406999999827
14.0,50,200,500,25219,0.6048406999999827
14.0,50,200,500,25219,0.6048406999999827
14.0,50,200,500,25219,0.6048406999999827
14.0,50,200,500,25219,0.6048406999999827
14.0,50,200,500,25219,0.6048406999999827
14.0,50,200,500,25219,0.6048406999999827
14.0,50,200,500,25219,0.6048406999999827
14.0,50,200,500,25219,0.6048406999999827
14.0,50,200,500,25219,0.6048406999999827
14.0,50,200,500,25219,0.6048406999999827
14.0,50,200,500,25219,0.6048406999999827
14.0,50,200,500,25219,0.6048406999999827
14.0,50,200,500,25219,0.6048406999999827
14.0,50,200,500,25219,0.6048406999999827
14.0,50,200,500,25219,0.6048406999999827
14.0,50,200,500,25219,0.6048406999999827
14.0,50,200,500,25219,0.6048406999999827
14.0,50,200,500,25219,0.6048406999999827
14.0,50,200,500,25219,0.6048406999999827
14.0,50,200,500,25219,0.6048406999999827
14.0,50,200,500,25219,0.6048406999999827
14.0,50,200,500,25219,0.6048406999999827
14.0,50,200,500,25219,0.6048406999999827
14.0,50,200,500,25219,0.6048406999999827
14.0,50,200,500,25219,0.6048406999999827
14.0,50,200,500,25219,0.6048406999999827
14.0,50,200,500,25219,0.6048406999999827
14.0,50,200,500,25219,0.6048406999999827
15.0,50,200,500,25219,0.6048406999999827
15.0,50,200,500,25219,0.6048406999999827
15.0,50,200,500,25219,0.6048406999999827
15.0,50,200,500,25219,0.6048406999999827
15.0,50,200,500,25219,0.6048406999999827
15.0,50,200,500,25219,0.6048406999999827
15.0,50,200,500,25219,0.6048406999999827
15.0,50,200,500,25219,0.6048406999999827
15.0,50,200,500,25219,0.6048406999999827
15.0,50,200,500,25219,0.6048406999999827
15.0,50,200,500,25219,0.6048406999999827
15.0,50,200,500,25219,0.6048406999999827
15.0,50,200,500,25219,0.6048406999999827
15.0,50,200,500,25219,0.6048406999999827
15.0,50,200,500,25219,0.6048406999999827
15.0,50,200,500,25219,0.6048406999999827
15.0,50,200,500,25219,0.6048406999999827
15.0,50,200,500,25219,0.6048406999999827
15.0,50,200,500,25219,0.6048406999999827
16.0,50,200,500,25219,0.6048406999999827
16.0,50,200,500,25219,0.6048406999999827
16.0,50,200,500,25219,0.6048406999999827
16.0,50,200,500,25219,0.6048406999999827
16.0,50,200,500,25219,0.6048406999999827
16.0,50,200,500,25219,0.6048406999999827
16.0,50,200,500,25219,0.6048406999999827
16.0,50,200,500,25219,0.6048406999999827
16.0,50,200,500,25219,0.6048406999999827
16.0,50,200,500,25219,0.6048406999999827
18.0,50,200,500,25219,0.6048406999999827
18.0,50,200,500,25219,0.6048406999999827
18.0,50,200,500,25219,0.6048406999999827
18.0,50,200,500,25219,0.6048406999999827
18.0,50,200,500,25219,0.6048406999999827
18.0,50,200,500,25219,0.6048406999999827
18.0,50,200,500,25219,0.6048406999999827
18.0,50,200,500,25219,0.6048406999999827
18.0,50,200,500,25219,0.6048406999999827
18.0,50,200,500,25219,0.6048406999999827
18.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
19.0,50,200,500,25219,0.6048406999999827
20.0,50,200,500,25219,0.6048406999999827
20.0,50,200,500,25219,0.6048406999999827
20.0,50,200,500,25219,0.6048406999999827
20.0,50,200,500,25219,0.6048406999999827
20.0,50,200,500,25219,0.6048406999999827
20.0,50,200,500,25219,0.6048406999999827
20.0,50,200,500,25219,0.6048406999999827
20.0,50,200,500,25219,0.6048406999999827
20.0,50,200,500,25219,0.6048406999999827
20.0,50,200,500,25219,0.6048406999999827
20.0,50,200,500,25219,0.6048406999999827
20.0,50,200,500,25219,0.6048406999999827
20.0,50,200,500,25219,0.6048406999999827
20.0,50,200,500,25219,0.6048406999999827
20.0,50,200,500,25219,0.6048406999999827
20.0,50,200,500,25219,0.6048406999999827
20.0,50,200,500,25219,0.6048406999999827
20.0,50,200,500,25219,0.6048406999999827
21.0,50,200,500,25219,0.6048406999999827
21.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
29.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
34.0,50,200,500,25219,0.6048406999999827
37.0,50,200,500,25219,0.6048406999999827
37.0,50,200,500,25219,0.6048406999999827
37.0,50,200,500,25219,0.6048406999999827
37.0,50,200,500,25219,0.6048406999999827
37.0,50,200,500,25219,0.6048406999999827
37.0,50,200,500,25219,0.6048406999999827
37.0,50,200,500,25219,0.6048406999999827
37.0,50,200,500,25219,0.6048406999999827
45.0,50,200,500,25219,0.6048406999999827
45.0,50,200,500,25219,0.6048406999999827
45.0,50,200,500,25219,0.6048406999999827
45.0,50,200,500,25219,0.6048406999999827
45.0,50,200,500,25219,0.6048406999999827
45.0,50,200,500,25219,0.6048406999999827
45.0,50,200,500,25219,0.6048406999999827
45.0,50,200,500,25219,0.6048406999999827
45.0,50,200,500,25219,0.6048406999999827
45.0,50,200,500,25219,0.6048406999999827
45.0,50,200,500,25219,0.6048406999999827
45.0,50,200,500,25219,0.6048406999999827
45.0,50,200,500,25219,0.6048406999999827
45.0,50,200,500,25219,0.6048406999999827
45.0,50,200,500,25219,0.6048406999999827
45.0,50,200,500,25219,0.6048406999999827
45.0,50,200,500,25219,0.6048406999999827
45.0,50,200,500,25219,0.6048406999999827
45.0,50,200,500,25219,0.6048406999999827
45.0,50,200,500,25219,0.6048406999999827
45.0,50,200,500,25219,0.6048406999999827
45.0,50,200,500,25219,0.6048406999999827
45.0,50,200,500,25219,0.6048406999999827
45.0,50,200,500,25219,0.6048406999999827
45.0,50,200,500,25219,0.6048406999999827
45.0,50,200,500,25219,0.6048406999999827
45.0,50,200,500,25219,0.6048406999999827
