fitness,pop_size,pop_breed_percent,mutation_prob,max_attempts,max_iters,n_invocations,time
33.0,50,0.5,0.1,100,500,9492,0.512974799999995
33.0,50,0.5,0.1,100,500,9492,0.512974799999995
33.0,50,0.5,0.1,100,500,9492,0.512974799999995
33.0,50,0.5,0.1,100,500,9492,0.512974799999995
33.0,50,0.5,0.1,100,500,9492,0.512974799999995
33.0,50,0.5,0.1,100,500,9492,0.512974799999995
33.0,50,0.5,0.1,100,500,9492,0.512974799999995
33.0,50,0.5,0.1,100,500,9492,0.512974799999995
33.0,50,0.5,0.1,100,500,9492,0.512974799999995
33.0,50,0.5,0.1,100,500,9492,0.512974799999995
33.0,50,0.5,0.1,100,500,9492,0.512974799999995
33.0,50,0.5,0.1,100,500,9492,0.512974799999995
33.0,50,0.5,0.1,100,500,9492,0.512974799999995
33.0,50,0.5,0.1,100,500,9492,0.512974799999995
34.0,50,0.5,0.1,100,500,9492,0.512974799999995
34.0,50,0.5,0.1,100,500,9492,0.512974799999995
34.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
36.0,50,0.5,0.1,100,500,9492,0.512974799999995
