fitness,pop_size,pop_breed_percent,mutation_prob,max_attempts,max_iters,n_invocations,time
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
91.0,50,0.75,0.1,200,500,25571,2.2584341000000165
