fitness,schedule,max_attempts,max_iters,n_invocations,time
1.0,GeomDecay,50,500,284,0.006187699999998131
1.0,GeomDecay,50,500,284,0.006187699999998131
1.0,GeomDecay,50,500,284,0.006187699999998131
1.0,GeomDecay,50,500,284,0.006187699999998131
1.0,GeomDecay,50,500,284,0.006187699999998131
1.0,GeomDecay,50,500,284,0.006187699999998131
1.0,GeomDecay,50,500,284,0.006187699999998131
1.0,GeomDecay,50,500,284,0.006187699999998131
1.0,GeomDecay,50,500,284,0.006187699999998131
1.0,GeomDecay,50,500,284,0.006187699999998131
1.0,GeomDecay,50,500,284,0.006187699999998131
1.0,GeomDecay,50,500,284,0.006187699999998131
1.0,GeomDecay,50,500,284,0.006187699999998131
3.0,GeomDecay,50,500,284,0.006187699999998131
3.0,GeomDecay,50,500,284,0.006187699999998131
3.0,GeomDecay,50,500,284,0.006187699999998131
3.0,GeomDecay,50,500,284,0.006187699999998131
3.0,GeomDecay,50,500,284,0.006187699999998131
3.0,GeomDecay,50,500,284,0.006187699999998131
3.0,GeomDecay,50,500,284,0.006187699999998131
3.0,GeomDecay,50,500,284,0.006187699999998131
3.0,GeomDecay,50,500,284,0.006187699999998131
3.0,GeomDecay,50,500,284,0.006187699999998131
4.0,GeomDecay,50,500,284,0.006187699999998131
4.0,GeomDecay,50,500,284,0.006187699999998131
4.0,GeomDecay,50,500,284,0.006187699999998131
4.0,GeomDecay,50,500,284,0.006187699999998131
4.0,GeomDecay,50,500,284,0.006187699999998131
4.0,GeomDecay,50,500,284,0.006187699999998131
4.0,GeomDecay,50,500,284,0.006187699999998131
4.0,GeomDecay,50,500,284,0.006187699999998131
4.0,GeomDecay,50,500,284,0.006187699999998131
4.0,GeomDecay,50,500,284,0.006187699999998131
4.0,GeomDecay,50,500,284,0.006187699999998131
4.0,GeomDecay,50,500,284,0.006187699999998131
4.0,GeomDecay,50,500,284,0.006187699999998131
4.0,GeomDecay,50,500,284,0.006187699999998131
4.0,GeomDecay,50,500,284,0.006187699999998131
4.0,GeomDecay,50,500,284,0.006187699999998131
5.0,GeomDecay,50,500,284,0.006187699999998131
5.0,GeomDecay,50,500,284,0.006187699999998131
